id_livre,id_award,date
7959473,628,2011-01-01
154424,628,2006-01-01
15803037,629,2014-01-01
2161733,629,2009-01-01
153025,629,2008-01-01
7159515,629,2011-01-01
145444,629,2006-01-01
15803037,630,2014-01-01
185911,630,1986-01-01
417501,630,1982-01-01
49488,630,2001-01-01
129216,630,1997-01-01
12617758,630,2013-01-01
104739,630,1994-01-01
484531,630,1975-01-01
1044234,630,1999-01-01
298357,630,1965-01-01
402762,630,1980-01-01
6534,630,1991-01-01
32508,630,1993-01-01
23168277,630,2016-01-01
12770,630,1954-01-01
7686654,631,2010-01-01
9640591,631,2011-01-01
42899,631,2005-01-01
7046495,631,2010-01-01
10993282,631,2012-01-01
8150317,631,2011-01-01
8087823,631,2011-01-01
153612,632,2004-01-01
10762662,632,2012-01-01
17788580,632,2014-01-01
8407173,632,2010-01-01
17905709,632,2014-01-01
144006,633,1993-01-01
10569,633,2001-01-01
46559,633,1990-01-01
28256439,634,2017-01-01
103525,635,2005-01-01
32351,635,2004-01-01
839157,635,2003-01-01
256566,635,2002-01-01
3711,635,2000-01-01
7170627,635,2011-01-01
11472,635,1999-01-01
34072,635,2001-01-01
13366259,635,2012-01-01
6681523,636,2010-01-01
60279,636,2006-01-01
29456,636,1994-01-01
383514,636,2007-01-01
2191114,636,2008-01-01
7432,636,2005-01-01
6606456,636,2010-01-01
140091,636,1990-01-01
301082,636,2001-01-01
91661,636,1994-01-01
10680329,636,2011-01-01
106125,637,1996-01-01
11290708,638,2012-01-01
13425592,638,2013-01-01
27668,638,2006-01-01
11797365,638,2013-01-01
8171378,638,2011-01-01
3788053,638,2007-01-01
987756,639,1999-01-01
149418,639,1959-01-01
17210598,639,2014-01-01
209390,639,2007-01-01
309773,639,2004-01-01
351461,639,1984-01-01
2224739,639,1991-01-01
83829,639,1967-01-01
207331,639,1936-01-01
291838,639,1993-01-01
15746428,639,1955-01-01
10963,639,1975-01-01
2856645,639,2009-01-01
377895,639,1961-01-01
76620,639,1972-01-01
119322,639,1995-01-01
2213661,639,2010-01-01
84369,639,1956-01-01
25480342,639,2012-01-01
824508,639,1996-01-01
20758105,639,2011-01-01
25614492,639,2017-01-01
64481,639,2003-01-01
34534,639,2001-01-01
348573,639,1952-01-01
420180,639,1946-01-01
543086,639,1958-01-01
24271,639,1998-01-01
712807,639,2002-01-01
33294200,639,2019-01-01
15798757,639,2013-01-01
357160,639,2005-01-01
156784,640,1996-01-01
77711,640,1996-01-01
156784,641,1995-01-01
299758,641,1984-01-01
116413,641,2002-01-01
382419,641,1979-01-01
939284,641,1980-01-01
62992,641,1996-01-01
954674,641,2009-01-01
156784,642,1995-01-01
156784,643,1999-01-01
62992,643,1997-01-01
77711,643,1995-01-01
17333324,643,2016-01-01
12648447,644,2011-01-01
6763730,645,2011-01-01
926733,645,1999-01-01
204297,645,2006-01-01
257800,645,2008-01-01
275841,645,1992-01-01
790289,645,2000-01-01
6057847,645,2003-01-01
2767052,645,2009-01-01
15745753,645,2014-01-01
6316171,645,2010-01-01
143727,645,2004-01-01
428042,645,2005-01-01
522471,645,2001-01-01
250924,645,1994-01-01
457557,645,2002-01-01
6763730,646,2011-01-01
22552026,646,2018-01-01
15717298,646,2014-01-01
28096541,646,2018-01-01
7661718,646,2011-01-01
6693329,646,2011-01-01
9266762,646,2012-01-01
3236307,646,2009-01-01
2213661,646,2009-01-01
18460392,646,2016-01-01
12000020,646,2013-01-01
7824322,646,2012-01-01
9917938,646,2012-01-01
25614492,646,2017-01-01
28763485,646,2017-01-01
3238153,646,2010-01-01
11861815,646,2014-01-01
18075234,646,2016-01-01
6457229,646,2010-01-01
16100972,646,2014-01-01
24807186,646,2016-01-01
13069935,646,2013-01-01
3700085,646,2010-01-01
18079527,646,2015-01-01
24974996,646,2018-01-01
22752127,646,2017-01-01
6763730,647,2010-01-01
11138172,647,2012-01-01
7315439,647,2010-01-01
13455553,647,2012-01-01
6909544,647,2010-01-01
1408083,648,2007-01-01
25480342,648,2013-01-01
1408083,649,2007-01-01
17611937,649,2014-01-01
624352,649,2007-01-01
6324903,649,2010-01-01
9054588,649,2011-01-01
21104828,649,2016-01-01
617526,649,2008-01-01
33516773,649,2015-01-01
6389257,649,2010-01-01
17802724,649,2014-01-01
26247008,649,2017-01-01
144791,649,2006-01-01
23492671,649,2015-01-01
11587338,650,2011-01-01
11587338,651,2012-01-01
12392681,652,2013-01-01
37586799,652,2015-01-01
6050678,652,2010-01-01
9591398,652,2012-01-01
7095831,652,2011-01-01
12392681,653,2013-01-01
13239822,653,2013-01-01
71845,653,2008-01-01
206662,653,2005-01-01
12074927,653,2013-01-01
17332243,653,2014-01-01
9969571,653,2012-01-01
6088007,653,1985-01-01
18302455,653,2014-01-01
77711,653,1993-01-01
17333324,653,2014-01-01
60211,653,1981-01-01
16158596,653,2014-01-01
910863,653,2006-01-01
16176440,653,2014-01-01
207410,653,2003-01-01
48484,653,2007-01-01
6422238,653,2010-01-01
12392681,654,2017-01-01
186074,654,2010-01-01
9265453,654,2016-01-01
12392681,655,2013-01-01
157551,656,1979-01-01
11233988,656,2013-01-01
2999495,656,2009-01-01
1005587,656,1977-01-01
157551,657,2010-01-01
1111741,657,2010-01-01
8541234,657,2010-01-01
16101018,657,2015-01-01
770051,657,2009-01-01
22098550,657,2019-01-01
15673,657,2009-01-01
23268552,657,2014-01-01
30621224,657,2018-01-01
932902,657,2009-01-01
18812101,657,2010-01-01
26204674,657,2014-01-01
23302416,657,2014-01-01
3636,657,2010-01-01
11387515,657,2014-01-01
389627,657,2011-01-01
37186,657,2019-01-01
9591398,657,2019-01-01
37187,657,2009-01-01
2544359,657,2010-01-01
6345760,657,2012-01-01
24396876,657,2017-01-01
1320279,658,2006-01-01
3920295,658,2006-01-01
313277,659,1998-01-01
313277,660,1998-01-01
13330670,660,2012-01-01
313277,661,1998-01-01
20613761,661,2015-01-01
27411345,662,2017-01-01
27154427,662,2017-01-01
23524878,662,2016-01-01
15750610,662,2013-01-01
7701720,662,2011-01-01
18693743,662,2015-01-01
37586799,662,2015-01-01
2767793,662,2009-01-01
1166599,662,2010-01-01
1268479,662,2010-01-01
34002132,662,2018-01-01
8253920,662,2011-01-01
7743175,662,2014-01-01
7165300,662,2011-01-01
26114463,662,2017-01-01
10803121,662,2012-01-01
2315892,662,2010-01-01
944076,662,2009-01-01
2890090,662,2014-01-01
9300768,662,2012-01-01
2917816,662,2009-01-01
6736971,662,2011-01-01
18739426,662,2017-01-01
12891107,662,2013-01-01
25895524,662,2018-01-01
9268487,662,2014-01-01
40651803,662,2015-01-01
8396337,662,2012-01-01
12652457,662,2015-01-01
27411345,663,2017-01-01
8801543,663,2012-01-01
27154427,663,2017-01-01
23524878,663,2016-01-01
18693743,663,2015-01-01
37586799,663,2015-01-01
6137154,663,2010-01-01
34002132,663,2018-01-01
26114463,663,2017-01-01
21535271,663,2015-01-01
12499290,663,2013-01-01
6437061,663,2011-01-01
2890090,663,2014-01-01
9300768,663,2012-01-01
23264671,663,2018-01-01
18739426,663,2017-01-01
15790883,663,2014-01-01
30688013,663,2018-01-01
41021196,663,2015-01-01
4703450,663,2010-01-01
27411345,664,2017-01-01
41945163,665,2019-01-01
294817,666,2006-01-01
1789758,666,2008-01-01
25015110,666,2016-01-01
12941351,666,2013-01-01
20939738,666,2009-01-01
23302416,666,2014-01-01
2767052,666,2010-01-01
19063,666,2009-01-01
11870085,666,2013-01-01
11387515,666,2014-01-01
19057,666,2007-01-01
19547856,666,2017-01-01
32075671,666,2018-01-01
13262783,666,2015-01-01
77160,666,2004-01-01
7748743,666,2011-01-01
294817,667,2004-01-01
803177,667,2006-01-01
28757261,667,1999-01-01
18621200,667,2014-01-01
3,667,1999-01-01
12743472,667,2012-01-01
23058402,667,2016-01-01
2149388,667,2009-01-01
8529230,668,2010-01-01
11044367,668,2013-01-01
16127238,668,2013-01-01
20803953,668,2013-01-01
12558285,668,2013-01-01
12291438,668,2013-01-01
34499221,668,2018-01-01
6580510,668,2010-01-01
17166702,668,2013-01-01
11988046,668,2013-01-01
10859509,668,2013-01-01
20877902,668,2013-01-01
6788533,669,2010-01-01
28815371,670,2017-01-01
8526694,670,2012-01-01
4135863,670,2010-01-01
10846336,670,2012-01-01
27864391,670,2001-01-01
347964,670,2002-01-01
123534,670,2001-01-01
24396269,670,2015-01-01
11100788,670,2012-01-01
8109709,670,2012-01-01
17883918,670,2015-01-01
66657,670,2006-01-01
18428067,670,2014-01-01
30072,670,2007-01-01
13366259,670,2013-01-01
251762,670,2001-01-01
353342,671,2003-01-01
420415,671,2001-01-01
316445,671,2005-01-01
347698,672,2006-01-01
347698,673,2006-01-01
409636,673,1992-01-01
5211,673,1996-01-01
3388,673,1995-01-01
23316548,673,2008-01-01
6192,673,2000-01-01
50365,673,1994-01-01
44001,673,2005-01-01
110090,673,2001-01-01
5396496,673,2009-01-01
312029,673,1990-01-01
543873,673,2007-01-01
347698,674,2006-01-01
11815113,674,2012-01-01
1379961,674,2008-01-01
8407173,674,2010-01-01
5396496,674,2009-01-01
347698,675,2006-01-01
1585765,675,2006-01-01
2888577,675,2000-01-01
1797166,676,2006-01-01
1784390,676,2001-01-01
100485,676,2000-01-01
1797166,677,2007-01-01
213206,678,2006-01-01
7327301,678,2008-01-01
38896653,678,2007-01-01
33515682,678,2009-01-01
2967752,678,2007-01-01
466405,678,1969-01-01
213206,679,2006-01-01
213206,680,2007-01-01
213206,681,2006-01-01
7507920,682,2010-01-01
7507920,683,2011-01-01
34605,684,1987-01-01
68498,684,1999-01-01
230853,684,2003-01-01
34065268,684,2017-01-01
20757532,684,2015-01-01
363245,684,1995-01-01
12567576,684,2008-01-01
24800,684,2000-01-01
18498558,684,2014-01-01
34605,685,1988-01-01
68498,685,2000-01-01
1658265,685,2008-01-01
13540215,686,2014-01-01
5762055,686,2012-01-01
18651980,686,2015-01-01
18189462,686,2014-01-01
36236123,686,1999-01-01
19534,686,1993-01-01
78269,686,1992-01-01
13540215,687,2013-01-01
18080500,688,2013-01-01
16064811,688,2013-01-01
343662,689,1988-01-01
343662,690,2013-01-01
8050771,691,2000-01-01
30051627,691,2018-01-01
17733898,691,2015-01-01
16074748,692,2015-01-01
13085313,692,2014-01-01
18635113,693,2015-01-01
13073519,693,2013-01-01
31434883,693,2018-01-01
13227454,693,2012-01-01
15984268,693,2013-01-01
18635113,694,2015-01-01
25893709,694,2016-01-01
13239822,694,2013-01-01
28588073,694,2017-01-01
34467031,694,2018-01-01
25111119,694,2017-01-01
32388712,694,2018-01-01
15823461,694,2014-01-01
12190308,694,2013-01-01
28363987,694,2017-01-01
17669036,694,2014-01-01
35711376,694,2018-01-01
15803141,694,2014-01-01
15983331,694,2013-01-01
19288043,694,2013-01-01
31434883,694,2018-01-01
13158800,694,2013-01-01
20170404,694,2015-01-01
17333230,694,2014-01-01
17465453,694,2014-01-01
22733729,694,2016-01-01
17262203,694,2014-01-01
15811554,694,2013-01-01
3722183,694,2016-01-01
30201327,694,2017-01-01
41057294,694,2019-01-01
18635113,695,2015-01-01
51077,695,2004-01-01
440777,695,2001-01-01
648165,695,1998-01-01
555048,695,2002-01-01
12190308,695,2013-01-01
1585299,695,2002-01-01
238463,695,2005-01-01
536062,695,2000-01-01
129264,695,2000-01-01
295910,695,1998-01-01
3711,695,2001-01-01
607639,695,1997-01-01
25104465,695,1999-01-01
103345,695,2003-01-01
194006,695,1985-01-01
22929563,695,2016-01-01
675323,695,2001-01-01
109335,695,1998-01-01
9429895,695,2012-01-01
15852479,695,2014-01-01
18635113,696,2014-01-01
20613624,697,2014-01-01
22882816,697,2015-01-01
24502526,697,2015-01-01
16170424,697,2013-01-01
41818,698,1986-01-01
11753829,698,1991-01-01
1961314,699,2005-01-01
26842622,700,2017-01-01
31554413,700,2018-01-01
15729539,700,2014-01-01
26842622,701,2017-01-01
28600081,701,2017-01-01
34299826,701,2018-01-01
33961524,701,2018-01-01
28572095,701,2017-01-01
26030734,702,2018-01-01
26030734,703,2016-01-01
26030734,704,2017-01-01
18263725,704,2015-01-01
20701984,704,2015-01-01
28110852,704,2017-01-01
33118312,704,2018-01-01
135158,705,1995-01-01
28293,705,1978-01-01
135158,706,1998-01-01
5841908,707,2011-01-01
5323360,707,2011-01-01
6407014,707,2011-01-01
6186357,707,2011-01-01
6068551,707,2011-01-01
4374400,707,2011-01-01
6050678,707,2011-01-01
3389671,707,2011-01-01
6338619,707,2011-01-01
5303373,707,2011-01-01
176755,708,1996-01-01
830364,708,1957-01-01
88612,708,1983-01-01
18693910,708,2016-01-01
1336275,708,1935-01-01
5294,708,1989-01-01
952515,708,1984-01-01
3147367,708,2009-01-01
252577,708,1997-01-01
2203,708,2002-01-01
1111,708,1975-01-01
2279,708,1993-01-01
40929,708,1980-01-01
86525,708,2003-01-01
82896,708,1919-01-01
1659305,708,1987-01-01
130363,708,1981-01-01
123557,709,2008-01-01
1092572,709,1991-01-01
6558237,709,2010-01-01
11367737,709,2013-01-01
6603203,709,1970-01-01
8275915,709,1994-01-01
2887211,709,2009-01-01
113304,709,2003-01-01
19314,709,1984-01-01
1975322,710,2008-01-01
119512,710,2008-01-01
5111318,710,2007-01-01
36885304,710,2008-01-01
17881472,710,2006-01-01
797635,710,2007-01-01
1975322,711,2008-01-01
6650487,711,2009-01-01
7389741,712,2011-01-01
7417780,712,2011-01-01
7389741,713,2010-01-01
7389741,714,2011-01-01
15757486,714,2014-01-01
18599572,714,2015-01-01
11131963,714,2011-01-01
16119664,714,2013-01-01
13402805,714,2012-01-01
6341739,714,2008-01-01
8079815,714,2011-01-01
18169279,714,2014-01-01
19488665,714,2016-01-01
2999495,714,2008-01-01
23395680,714,2016-01-01
2986865,714,2009-01-01
13138635,714,2014-01-01
10551947,714,2012-01-01
16120434,714,2014-01-01
20662728,714,2015-01-01
715428,715,1997-01-01
9308103,715,2011-01-01
6951263,715,2010-01-01
1086389,715,2005-01-01
17453021,715,2013-01-01
88388,715,2001-01-01
7046916,715,2006-01-01
6066864,715,2007-01-01
5505098,715,1993-01-01
88389,715,1993-01-01
1078784,715,2006-01-01
715428,716,1998-01-01
2185736,717,2019-01-01
8526694,718,2012-01-01
5187,718,1989-01-01
6383944,718,2010-01-01
7356329,718,2011-01-01
88385,718,2004-01-01
1534750,718,1980-01-01
5439,718,2000-01-01
11741,718,1982-01-01
36692478,718,2019-01-01
13366259,718,2013-01-01
97782,718,2008-01-01
15852479,718,2014-01-01
8526694,719,2013-01-01
8526694,720,2011-01-01
3985,720,2000-01-01
613866,721,2011-01-01
5896014,721,2012-01-01
6345760,721,2011-01-01
7981456,721,2012-01-01
7940589,722,2011-01-01
7332753,722,2010-01-01
10497786,722,2011-01-01
126049,722,2006-01-01
1337933,722,2004-01-01
2199,722,2005-01-01
16130,722,2004-01-01
14318,722,2004-01-01
7940589,723,2012-01-01
17910054,723,2015-01-01
23995249,723,2016-01-01
8520610,723,2015-01-01
18803640,723,2016-01-01
5762055,724,2012-01-01
16670,724,2007-01-01
65285,724,2002-01-01
256566,724,2004-01-01
4957350,724,2010-01-01
240162,725,1997-01-01
169762,725,2006-01-01
38709,725,1998-01-01
693208,725,2007-01-01
13376,725,2002-01-01
266904,725,2005-01-01
18075234,725,2015-01-01
8537327,725,2011-01-01
243229,725,2000-01-01
6596547,725,2010-01-01
33830437,725,2017-01-01
20821284,725,2014-01-01
4052117,725,2008-01-01
33294200,725,2018-01-01
11333934,726,2011-01-01
91487,727,2000-01-01
6690236,727,2010-01-01
46614,727,2004-01-01
175244,727,2003-01-01
91487,728,2001-01-01
10305,728,2002-01-01
32504,728,1999-01-01
3830,728,1987-01-01
15769772,728,1994-01-01
351648,728,2008-01-01
40612032,728,2006-01-01
7945049,728,2011-01-01
180648,728,2007-01-01
91487,729,2001-01-01
84777,729,2003-01-01
16045144,729,2013-01-01
6449551,729,2010-01-01
32504,729,1999-01-01
2761626,729,2009-01-01
28220985,729,2017-01-01
351648,729,2008-01-01
23807,729,1989-01-01
21671,729,2002-01-01
89656,729,1987-01-01
32506,729,1997-01-01
15803059,729,2014-01-01
10680329,729,2012-01-01
7945049,729,2011-01-01
91487,730,2001-01-01
1153501,730,2008-01-01
13065,730,1992-01-01
297186,730,2000-01-01
10817086,730,2013-01-01
6853,730,1995-01-01
21671,730,2002-01-01
124509,730,1994-01-01
40605285,730,2010-01-01
17231,730,2005-01-01
6854,730,1998-01-01
338691,730,2007-01-01
27000,730,2004-01-01
32506,730,1997-01-01
49353,730,1996-01-01
425123,730,1999-01-01
113002,730,2003-01-01
7945049,730,2011-01-01
91487,731,2000-01-01
280352,731,2007-01-01
13123877,731,2012-01-01
6388743,731,2009-01-01
1093095,731,2006-01-01
16160797,731,2013-01-01
23602561,731,2015-01-01
38819868,731,2018-01-01
7948230,731,2010-01-01
149049,732,1980-01-01
190999,732,1964-01-01
57045,732,1982-01-01
13827,732,1966-01-01
25003696,732,2001-01-01
263021,732,1979-01-01
77505,732,1994-01-01
77504,732,1997-01-01
175324,732,1956-01-01
123673,732,1959-01-01
375802,732,1986-01-01
44767458,732,1966-01-01
6,732,2001-01-01
30165203,732,2002-01-01
350,732,1962-01-01
2213661,732,2009-01-01
14201,732,2005-01-01
6088007,732,1985-01-01
7967,732,1987-01-01
77566,732,1990-01-01
18423,732,1970-01-01
164154,732,1961-01-01
16690,732,1967-01-01
17214,732,1960-01-01
216363,732,1963-01-01
13651,732,1975-01-01
827,732,1996-01-01
21611,732,1976-01-01
112537,732,1974-01-01
139986,732,1981-01-01
24983,732,1993-01-01
61179,732,1971-01-01
77773,732,1999-01-01
13821,732,1968-01-01
19161852,732,2016-01-01
4703581,732,2010-01-01
41821,732,1973-01-01
16703,732,2008-01-01
77711,732,1993-01-01
76740,732,1953-01-01
17333324,732,2014-01-01
6597651,732,2010-01-01
226004,732,2000-01-01
6506307,732,2011-01-01
189147,732,1972-01-01
20518872,732,2015-01-01
68483,732,1991-01-01
218427,732,1978-01-01
910863,732,2006-01-01
7519231,732,2011-01-01
61904,732,2004-01-01
31817749,732,2018-01-01
26228034,732,2017-01-01
234501,732,1984-01-01
76683,732,1983-01-01
41069,732,1969-01-01
834518,732,1989-01-01
61909,732,1995-01-01
13055592,732,2013-01-01
8706185,732,2012-01-01
264946,732,2003-01-01
234489,732,1988-01-01
61905,732,1992-01-01
149049,733,1979-01-01
270259,733,1996-01-01
263021,733,1978-01-01
21607,733,2005-01-01
61915,733,1988-01-01
340816,733,1994-01-01
463376,733,1981-01-01
6250518,733,1968-01-01
25372801,733,2016-01-01
375802,733,1985-01-01
44767458,733,1965-01-01
30165203,733,2002-01-01
6088007,733,1984-01-01
7967,733,1986-01-01
18423,733,1969-01-01
13651,733,1974-01-01
21611,733,1975-01-01
112537,733,1973-01-01
24983,733,1992-01-01
22544764,733,2015-01-01
61179,733,1970-01-01
41821,733,1972-01-01
16703,733,2007-01-01
17333324,733,2013-01-01
6597651,733,2009-01-01
6506307,733,2010-01-01
77507,733,1993-01-01
218427,733,1977-01-01
13661,733,1990-01-01
7519231,733,2010-01-01
61904,733,2004-01-01
31817749,733,2017-01-01
234501,733,1983-01-01
96063,733,2003-01-01
17934530,733,2014-01-01
8706185,733,2011-01-01
60932,733,1999-01-01
64923,733,2000-01-01
17566144,734,2013-01-01
17448137,735,2014-01-01
18263725,736,2016-01-01
15937108,736,2015-01-01
18263725,737,2020-01-01
9962040,738,2011-01-01
7776251,739,2012-01-01
3786877,739,2007-01-01
5055737,740,1994-01-01
20403158,740,2001-01-01
7997149,740,1958-01-01
3401640,741,2010-01-01
452177,741,2008-01-01
172691,741,2000-01-01
13007638,741,2013-01-01
107773,741,2002-01-01
238137,741,2003-01-01
7685763,741,2011-01-01
59805,741,2000-01-01
213975,741,2001-01-01
762064,741,2002-01-01
22674054,741,2015-01-01
496303,741,1994-01-01
261911,741,2003-01-01
8185871,741,2009-01-01
10974365,741,2012-01-01
343549,741,2007-01-01
12362225,741,2013-01-01
6321546,741,1999-01-01
13548107,741,2013-01-01
194941,741,2001-01-01
10841289,741,2012-01-01
3492020,741,2010-01-01
238140,741,2003-01-01
130881,741,2006-01-01
33149088,741,2018-01-01
39182872,741,2019-01-01
238125,741,1999-01-01
114144,741,1997-01-01
6634409,741,2011-01-01
102857,741,2007-01-01
8483147,741,2012-01-01
3401640,742,2009-01-01
1061557,743,2000-01-01
500799,743,1997-01-01
37186,743,2008-01-01
34262,743,2006-01-01
100464,743,2007-01-01
227658,743,1998-01-01
541341,743,2009-01-01
207153,743,1994-01-01
1653655,743,2010-01-01
807968,743,2007-01-01
1061557,744,2001-01-01
20701984,744,2017-01-01
3112733,744,2011-01-01
39980,744,2003-01-01
307791,744,2006-01-01
11594337,744,2015-01-01
139463,744,1993-01-01
37187,744,2004-01-01
6596547,744,2013-01-01
1061557,745,2000-01-01
22098550,745,2018-01-01
428035,745,2008-01-01
816752,745,1989-01-01
37737,745,1993-01-01
3284192,745,2011-01-01
297676,745,2009-01-01
3105541,745,2012-01-01
235117,745,2004-01-01
235127,745,2010-01-01
23302416,745,2015-01-01
11387515,745,2015-01-01
357664,745,2003-01-01
125404,745,1985-01-01
6690,745,1979-01-01
10372,745,1981-01-01
9917879,745,2014-01-01
16054808,745,2017-01-01
712807,745,2005-01-01
80674,745,1983-01-01
2741766,746,2009-01-01
7797874,746,2010-01-01
25793186,747,2016-01-01
25793186,748,2015-01-01
13254159,748,2011-01-01
13006791,748,2009-01-01
23355220,748,2009-01-01
18137087,748,2013-01-01
11777020,748,2008-01-01
13256064,748,2011-01-01
25793186,749,2016-01-01
25793186,750,2016-01-01
25793186,751,2016-01-01
18137087,751,2015-01-01
18667945,752,2014-01-01
28220826,753,2016-01-01
22552026,753,2017-01-01
22098550,753,2016-01-01
17978481,753,2014-01-01
35540804,753,2018-01-01
28814866,753,2015-01-01
19547856,753,2015-01-01
32075671,753,2017-01-01
19351043,753,2015-01-01
18079527,753,2014-01-01
38720939,753,2018-01-01
24396876,753,2015-01-01
18806240,753,2015-01-01
28220826,754,2017-01-01
4883204,754,2011-01-01
20820994,754,2015-01-01
6567017,754,2011-01-01
770614,755,1994-01-01
37737,755,1993-01-01
8560132,755,2006-01-01
357664,755,2002-01-01
439173,755,1999-01-01
29567,756,2015-01-01
22822858,756,2017-01-01
35036409,756,2016-01-01
601390,757,2009-01-01
209390,757,2008-01-01
595405,757,1997-01-01
589995,757,2001-01-01
12510143,757,1976-01-01
942240,757,1988-01-01
75745,757,2000-01-01
664239,757,2005-01-01
41044096,757,1963-01-01
10959,757,1994-01-01
68811,757,1974-01-01
472626,757,1972-01-01
386286,757,1975-01-01
9397145,757,2011-01-01
5598819,758,2010-01-01
1035021,758,2009-01-01
6567017,758,2010-01-01
5152478,758,2009-01-01
6931356,758,2010-01-01
16982,759,1994-01-01
16982,760,1994-01-01
768950,761,2010-01-01
24466484,761,2016-01-01
1686820,761,2006-01-01
4532622,761,2010-01-01
38485496,761,2019-01-01
172734,761,2005-01-01
21795840,761,2015-01-01
3818665,762,1998-01-01
3755301,762,2009-01-01
2452102,762,2001-01-01
74257,762,2008-01-01
8088579,762,2015-01-01
13773346,762,2013-01-01
6647312,762,2011-01-01
74256,762,2006-01-01
65659,762,2007-01-01
3818665,763,1997-01-01
20821299,763,2016-01-01
30118,763,1985-01-01
6327239,764,1970-01-01
15773951,765,2013-01-01
23860372,765,2015-01-01
62805,766,1954-01-01
644009,767,1985-01-01
1095194,767,1997-01-01
3609537,768,2009-01-01
6320534,768,2009-01-01
6048530,768,2009-01-01
6760780,769,2011-01-01
37811512,769,2019-01-01
6892626,769,2011-01-01
332775,769,2011-01-01
7576115,769,2011-01-01
4499214,769,2011-01-01
1561628,770,1997-01-01
396836,770,1997-01-01
19185094,770,2000-01-01
15757486,771,2012-01-01
6971551,771,2008-01-01
15757486,772,2015-01-01
17210598,772,2015-01-01
1146743,773,2001-01-01
1146742,773,1998-01-01
11249785,773,1979-01-01
6900824,774,2007-01-01
16158844,774,2016-01-01
13083008,775,2013-01-01
670906,775,1999-01-01
297186,775,2000-01-01
455925,775,2001-01-01
32504,775,1999-01-01
7187391,775,2011-01-01
29154543,775,2017-01-01
10196362,775,2012-01-01
3785646,775,2018-01-01
13542982,775,2013-01-01
10024937,775,2012-01-01
6411440,775,2010-01-01
785420,775,2001-01-01
2277378,775,2009-01-01
60281,775,2004-01-01
20821019,775,2015-01-01
19288043,775,2013-01-01
21686,775,2004-01-01
43933,775,2002-01-01
11367726,775,2013-01-01
17231,775,2005-01-01
206236,775,2006-01-01
6423,775,2000-01-01
34091380,775,2018-01-01
227729,775,1999-01-01
8008928,775,2011-01-01
7948230,775,2011-01-01
7945049,775,2011-01-01
32502,775,2000-01-01
7145565,775,2014-01-01
21745,775,2003-01-01
13083008,776,2013-01-01
15790878,776,2014-01-01
7432,776,2006-01-01
1272835,776,2009-01-01
13083008,777,2013-01-01
904488,777,2004-01-01
23398925,777,2016-01-01
15769772,777,1994-01-01
26245850,777,2017-01-01
492050,777,2007-01-01
120218,777,2005-01-01
288989,777,1984-01-01
55019,777,1990-01-01
31476,777,1992-01-01
6811221,777,2011-01-01
425173,777,1977-01-01
19494,777,1965-01-01
540020,777,1972-01-01
92364,777,1979-01-01
18775247,777,2015-01-01
15803059,777,2014-01-01
102113,777,2001-01-01
40670008,777,2017-01-01
5556466,777,2010-01-01
8574,777,1981-01-01
7663,777,1969-01-01
1395807,777,2009-01-01
13083008,778,2012-01-01
18079776,778,2014-01-01
19256975,779,1999-01-01
26759,779,1996-01-01
25365,779,1997-01-01
36047860,780,2019-01-01
60030,781,1995-01-01
311643,781,1982-01-01
370523,781,1972-01-01
3234419,781,1972-01-01
189400,781,1997-01-01
8653211,781,1972-01-01
320,781,1972-01-01
63033,781,1999-01-01
59415,781,1977-01-01
53972,781,1967-01-01
60030,782,1996-01-01
10464963,782,2012-01-01
1761266,782,1995-01-01
6650487,782,2008-01-01
12872236,782,2013-01-01
158856,782,1988-01-01
6869,782,1993-01-01
15967,782,2005-01-01
6050822,782,2010-01-01
18114449,782,2016-01-01
497499,782,2003-01-01
60030,783,1994-01-01
62779,783,1948-01-01
17402288,784,2015-01-01
32920226,784,2018-01-01
77954,784,1981-01-01
12738,784,1981-01-01
227751,784,1990-01-01
261601,784,1993-01-01
26931,784,1999-01-01
1862313,784,2009-01-01
6940642,784,2011-01-01
167216,784,2000-01-01
11982625,784,2013-01-01
39298122,784,2005-01-01
1504693,784,1995-01-01
7123240,784,1982-01-01
18757,784,2006-01-01
69722,784,1984-01-01
323862,784,1997-01-01
76986,784,1985-01-01
6759304,784,2011-01-01
156182,784,1996-01-01
9505561,784,2011-01-01
40722,784,1987-01-01
65285,784,2002-01-01
7244,784,1999-01-01
256008,784,1986-01-01
310612,784,1981-01-01
3985,784,2001-01-01
3805,784,2002-01-01
77163,784,1995-01-01
68210,784,2005-01-01
20170404,784,2015-01-01
11741,784,1982-01-01
7331435,784,2011-01-01
6433752,784,2010-01-01
40180098,784,2019-01-01
267243,784,1984-01-01
33299,784,2007-01-01
19490,784,1991-01-01
2815590,784,2009-01-01
11464,784,2004-01-01
77699,784,1983-01-01
320730,784,1984-01-01
118345,784,1982-01-01
17402288,785,2016-01-01
25893709,785,2018-01-01
11653,785,2000-01-01
33621427,785,2019-01-01
2615008,785,2010-01-01
40940157,785,2013-01-01
10464963,785,2013-01-01
10116927,785,2013-01-01
1738972,785,2010-01-01
15762766,785,1998-01-01
368405,785,2002-01-01
25061,785,2000-01-01
11773,785,2000-01-01
9271896,785,2013-01-01
4026382,785,2007-01-01
76022,785,2001-01-01
43702,785,2001-01-01
28363987,785,2018-01-01
21912673,785,2016-01-01
24997390,785,2017-01-01
32187419,785,2019-01-01
2016758,785,1999-01-01
190372,785,2002-01-01
