id_livre,id_auteur
43679816,70312
264827,35258
400598,35238
522821,4795659
14084,16061597
16792,7303145
27525,28719
35806,14465
775972,646944
2036659,8483
11280254,8881
12602408,746687
25893,25563
11401915,131321
11598940,113561
11595501,6526
547102,617
12349215,188760
2580306,14269
191617,117366
68768,14164
11029733,10983
13069681,58917
17569860,5775185
17262159,32595
7528717,380
156724,1899
6811150,1539
16275084,5286911
2635587,16201
22836957,3317
13541612,570218
29638254,10330
1904724,4493
77254,2622245
25131061,10264
291920,1938
552669,20105
72257,419
3129678,15328
557211,16575
239887,8154
376641,87305
903,55474
421280,6654493
100369,5778093
439566,3219496
122914,28375
948528,3149825
13922,3219566
10740844,6259
845074,6525929
57043,3431194
16130759,3464665
1317696,421434
13109352,1709139
13588425,6553241
6070790,4149342
9548029,6198966
4472148,752898
17829764,7798544
17672770,4486715
89364,5865943
141433,3500801
6957731,19729
183033,7010202
309434,4517253
769712,4720629
141452,1731936
22571699,153738
19035609,5321960
18039963,8840
152328,1228468
8125737,1310735
22504489,1383797
183845,2909019
34500937,5763301
31820148,4221284
21720,4400405
526652,23113
133203,7159848
5995900,3063220
497396,40983
42172,7010931
21445,777173
599957,7070007
7493,18741
132376,6437480
123479,534366
156926,3100203
918866,8107261
6949048,31688
9800343,4483617
267667,8186790
5958783,8573796
712665,8360
775976,7133401
891813,161149
60349,2396206
7373274,1135958
73064,74489
129613,6597
129308,250977
3711152,2904199
319964,517286
108386,3513
159320,16143
838917,2340310
27071482,6477649
15818358,5778486
319976,448774
19308,6476317
98405,56747
418285,5351847
2211221,6464806
8563824,5778068
21521348,62263
1013383,1078939
22857608,6325925
111402,4519652
397872,965819
17834904,6561195
182012,49103
133906,6547911
6693415,3033637
289670,2776754
536386,5823520
10203,1106214
3291,72439
58962,4040343
39933,24558
2174010,6569504
40483,4467375
22501,3126353
774061,5192116
65484,24183
6186355,6457875
10394348,12352
671844,6454131
419916,6442240
620729,54450
556629,1895943
6262281,1038226
3943,7078175
1296353,232473
17665083,202260
17380041,2862091
17793815,14719991
21722,7082224
11725779,16943823
97001,6175529
82443,24534
9670094,16270
2295821,3163298
93802,6573508
7963189,7127317
18077816,2967303
29863848,976887
13278166,6452053
18719744,3517050
27833683,5280308
68498,5012636
12969,7177796
3020046,426034
142292,6577129
23217,48557
493790,6583160
145307,8509533
75143,6218
134017,195778
16451,4672071
238460,335382
112286,75375
184854,17597
858313,13635
2274683,99042
775975,2741576
374360,38
9314304,1301649
13638268,4219886
7352053,7079034
1169556,4369922
24910,2915851
16275085,246590
12958037,7392660
392786,5404616
18279145,2868678
232109,6949698
71405,3020656
3040,85545
17978481,15890
3127736,3060064
419289,13687771
93453,3405767
25912332,19026
9640038,84099
2191970,5675
760961,6162
1373792,49187
12738,24349
1886722,200277
1099757,6781
70101,13369
2302650,18357
56030,17421
20082,4262
280277,11192
216185,2637
27530,63111
5986375,23056
263176,145047
90416,25926
7072651,4369397
12848580,3028
286801,7349406
12334,3878
3145113,114656
7968243,54931
10049966,5662
150131,2778471
8131227,90150
3100092,21163
10835316,72953
2544797,7113
13316241,1054
127335,57229
16304482,427437
10397956,3465
91249,7190
49251,5448929
13494365,86883
3015764,4842866
1160780,19038
37487,8546
16166074,196092
963679,46245
18163646,7215049
23399192,238
400869,7275
672493,4376
32828538,7103320
179579,5778769
573142,7256865
37737,1530940
7894,3155383
70287,4693312
46676,6938728
65910,15987
56027,7237845
16059,7022082
228261,5218360
114475,7924666
458995,4737695
6691280,7093656
775980,5145808
29547,4773763
222525,4027380
218677,46474
1948904,6522939
13572064,1164465
31171,2895707
958814,5267376
57778,5767141
13508217,5441417
8697584,4737213
6963764,4559822
15873076,4774653
15746882,4581947
12958049,6948816
12958042,3436678
244887,4633553
88612,3046391
850223,2663983
6450320,4568549
23929479,7314557
173794,3279601
228067,1061323
228070,2891513
228068,6911075
177945,6924701
95226,6524398
141354,6449730
94290,8108644
442961,7850247
1156439,3023973
76812,6476392
82549,8716
2771105,1508588
10331607,7154678
569346,8133160
40067,7243737
5048174,7163319
12891829,8617437
13408957,14212528
2011854,18256750
15817217,5356562
13522,7827726
70582,7741564
305510,10000
18515851,9860469
694282,7319216
598117,12120359
16081655,16904020
12727768,14787783
143474,7122826
278,15014061
1950067,15810938
18114142,17143816
35068492,16282216
228071,6938229
53411,7798960
313973,4894804
4191,8184875
214579,7059622
24888,107767
7315992,4708
2798263,104514
6834864,41762
775987,6470397
86611,52767
394856,1329767
7716140,1294984
3666363,14787070
511208,11882
576087,438483
15739863,640021
9440448,79787
1149440,66216
12902757,15402
206796,2867696
17352874,18575
891081,8176646
26830230,76408
23374331,963811
668851,183491
386336,527872
244526,40311
244524,28380
228065,4760403
228062,17079733
685869,41013
24526,15877
349583,4491297
183092,3406353
6383537,6281688
9433912,18943
2485978,7103
1184366,8865
148809,16652
6602818,26957
463877,17435
60146,859143
9469143,7111
26244,5272674
557229,13900
13084,40882
75812,132350
242757,136081
15733346,367338
1237542,6984726
64552,18062
765810,24189
899856,96426
25208536,1291568
22698568,957910
28259869,68200
25717278,38329
24648465,322733
93801,3222582
301274,38662
561867,5741
12530,11789
2178,14084
24450,8157754
1575141,13264
26924,5784534
8525,7105371
222340,7617
1876829,63289
51877,1351903
10055,175196
236709,28978
59966,15975
9632856,110982
5519759,29952
16185,29414
102885,10022
117645,91085
2040229,26766
16342,11889
195450,90090
286737,23511
11465665,10427
17568822,1556719
10808013,7732
397876,136007
13995,37048
417780,15543
9306975,53047
12135215,158276
17184521,11315
19282938,35822
13547099,10229
53109,4946788
2638736,6880531
24993261,5763676
25012318,119005
16325,3119823
89884,32549
7781,31095
49488,16865
39934,12991
24157,26417
29484,15248
199638,7287
9505036,598299
196549,317
1078950,10108
2219694,22515
410632,47991
325779,7902
152344,13654965
933231,2063615
1620977,73021
9505037,37871
9505039,668710
11500552,3275595
248787,125984
6182702,104017
56405,60172
176797,3515
17334064,44942
1134122,179612
13042154,932941
9615767,8878
11147422,18069
31721,2883386
91244,92064
17729031,972440
23093367,193302
731140,147204
23497854,1100593
13265092,498980
653047,4808225
734199,2098
23297311,50416
581552,1415543
334970,837804
3221687,27704
857528,293
1105476,45852
361812,200033
4953858,329782
174161,36686
16124989,19651
22686,345873
557332,8869
30279,82608
1010711,130272
759212,1452
217086,3078
5116480,78035
9410421,84278
112507,311849
11256979,58918
8429687,4770
188089,3956
13330603,16376765
6482981,11728
1474628,11682
72228,287960
8299165,7084
82472,7982
347577,27837
563820,76172
1560207,18206
16077954,88483
13563050,2936846
18340210,2788
58544,3159044
67762,7149925
17349203,8416438
10955240,8286871
20663770,6644044
18076876,7173896
25982806,7256754
15743711,6916632
30370031,5168809
35487055,7496678
1391316,6250492
107783,4724550
1060439,19563
65927,2520656
456920,6433082
76661,21461
10915691,48305
8323492,5062
10706481,51287
59822,44565
7395327,48403
6234910,22827
4162673,137261
10199908,1483
7302794,243930
412963,1476
5755,30702
347964,695
7710236,1847
784848,1260
1381691,9950
13016839,26604
13517402,3407
7824314,31280
22217702,86003
23731881,52292
23604335,5882
55022,1641
16034184,28828
255928,54521
22249695,172931
969131,4090011
2690808,23013
893609,16319
177398,8458
105435,159090
616208,6582
8535,40820
2888973,2497
7605246,3783
3689197,17765
30437,7792163
180645,61711
7130616,6366
749415,957
285740,22004
37774,12622
272599,122371
869906,901
2255285,5869
781124,12144
1247213,43443
779889,39788
13498999,10679
11230,1441
169005,82603
509858,3159984
13242304,928415
65714,67487
13457423,4862
386887,2821124
20414715,117290
16158611,100752
16166080,19811
6318238,1085845
13517617,965709
1477299,34227
28355669,107761
15451058,6214
136218,40552
35038,6592596
1060520,165519
1832894,52609
147222,5331802
3430897,11237
250949,9219
1473,7973
528924,66622
75406,3520
206472,45915
341027,17326
6113349,3501
90591,3150553
304889,72932
32428,31457
88873,337
4419501,3533
378518,6518821
6342483,22694
247998,6942
631146,3448642
11850834,5768
1795542,7921
1197929,77004
9760071,3736
2037310,52627
25622782,3489
54827,241301
38117618,7789942
30754980,4938076
35924705,7791215
25446343,5116661
859807,200208
13578,2300692
7339,177305
2258651,5989639
227751,1563059
229029,6952559
296384,137386
33727,7164245
45110,410993
18032,5135449
5957044,5150716
122967,8605
2071575,4446076
28735,1611087
346272,35022
11198480,114283
485812,6177334
6397405,40881
6973771,7116446
827612,267687
31981,23497
289763,49538
289805,97389
289764,3090079
10812803,3246397
9738582,49625
2426848,63630
251665,2578
6480073,23294
74882,88445
18131118,5821849
13514246,104926
19015729,3200938
1527413,9815997
93795,7373215
10867,8014891
24820396,4899743
851994,5041254
40163119,4877034
1234272,2759175
12881,8379774
22341,6585459
261601,7702391
2258652,6897457
77477,6920675
6324492,3330668
283310,4466856
6670,6761816
2980972,6861964
14280,6916557
41688,7142650
1593623,239569
2589061,3409966
219164,14541877
164221,4346642
13979,477469
1870129,4110498
4130217,466
834450,7963
6793336,7383937
6920820,14403352
2653622,685277
7149631,7043626
7073,3352
15704285,6206993
8162603,7831156
551454,2932249
449017,7176561
22107044,15577876
281350,3272041
25986670,17127519
278237,1508701
20706852,5832703
23473284,14160972
51080,15289816
51315,9836502
357936,7462746
2157372,7134317
6500478,14168280
930612,14923699
951749,14543027
74045,18313748
4437054,5338829
263149,8326316
45106,7355350
6070065,12591285
4945081,17166029
759600,6969772
8531229,1250276
153789,15572101
69625,13563235
6555008,15854913
412930,16192760
8643220,7079478
481372,13747693
784084,5024658
880529,3153008
77355,7212647
13157446,4518241
11506205,7103413
114206,7246409
1446506,4968442
16174176,7060506
17231976,6568891
7926790,7160746
11531818,5833021
414295,7134548
16099159,2994743
18485973,6538688
17032328,5154098
229733,5774905
17560674,7010364
1967070,6539034
9975779,5448974
13005310,6448958
25532458,5768552
209828,5555591
202677,5762535
130511,5771853
563322,4705142
4440396,5832728
2487178,5761118
817768,5833999
7261828,4619719
85989,5191177
93727,5398571
765584,5421048
13980,6579646
825576,5820784
76659,739875
285224,5622767
466150,5387969
7096123,6425045
23128304,4750818
54042,5833089
57045,5351849
91724,6151349
10354373,5204084
13574415,5837868
9709305,3901024
41694,5418337
2363092,4439177
2117957,3201662
2423981,5018116
2828595,5815423
276477,3251728
2108205,5251026
4052969,5333625
17201104,5445024
184059,5070015
585707,5054179
9969857,3509782
32262,6469948
32504,634694
6257921,7213399
30051627,5895680
13575,21387
91885,194416
107105,8573907
2258650,17546461
91802,14047384
45432,3295197
189360,16017918
1122607,8842946
15173,15095061
123632,15715539
828166,5826888
71870,6570694
6058551,15371222
9677666,8577407
5347,16304661
6327801,7792877
6533687,18108320
4679473,7390938
103902,16851087
393060,8301757
8593027,15254222
12135086,14901102
557212,14175946
22186,7505427
12119529,7340518
492486,2798441
347151,4039811
8572704,175855
6177429,61105
1008335,4134859
12710096,106
142181,696372
9844623,8360
102733,15590
322662,7385
3482820,4489
454600,9685
5933841,28024
33288638,32504
2252947,6378
71047,4575283
149847,4507090
58872,17015
276480,758992
61978,2754199
543495,4330590
2176660,5837868
18053782,980856
17835766,4105961
105703,4846190
112277,16604778
13571,4464118
27512,927454
1030285,222429
33030,78111
109512,4096668
206856,585
217436,322069
85418,4760235
240910,9785
6517357,164576
2873007,895117
444347,2530
41822,3023658
17334074,3498720
15815364,3541
16281905,1265
5578319,615274
7282903,4873609
17789405,30913
9260518,20849
129537,6444153
22022939,12019356
19263293,833687
18930277,806500
9592213,39402
17165932,28186
23155346,7195
941892,4789042
1120825,3105432
129911,6704768
3486806,15606198
123845,1050482
15760,11139
290376,6569
5168977,4188120
311179,5139046
3141295,7380
29036,6470636
7685763,5381542
778611,4843796
1540877,7799
13233738,656983
10434391,3420702
17861833,18616370
862017,2001717
125870,2987
110387,4823543
3474906,5374297
18967087,2313312
1042367,5286855
25361480,3342174
112274,5622223
594852,4575371
836608,3988619
13568,4191
148554,4849669
59805,4866520
626186,3002235
3189901,6470349
82747,2493
108220,5322962
6308141,7012142
494304,47104
57009,32804
186369,13901
37297,3471272
32694,4114202
143513,142116
179681,7176
24847,3486415
1434105,3387285
9620,14018535
1271104,6442922
9739047,4528793
16138688,3351454
3532,40593
140405,3151788
16099189,7111433
11045709,93353
8530646,54493
1170281,719277
17733861,2345
17305041,21911
27152124,72545
16091639,4178
359194,38954
12727215,1020792
1648212,1881
38240456,2778055
13569,3472
72536,9002
77491,26181
6509143,194256
89281,28709
101893,6541020
64316,6878
349650,30830
11990677,274533
7125335,46204
2049,6436698
16320,306
7089888,3408059
347143,12534
7023534,35105
18080889,4907787
21879674,49420
30230,1899600
21466236,3465557
30553,3505
25056959,2713
7093952,6085
2761626,11593
13579,39326
232071,6561846
2734278,1077176
397277,4711
3865030,2041
3289090,3534
257445,6941
3783,2936493
6657648,3220024
3231403,626222
7476785,3167424
166966,7445352
15473,23129
33418,26946
98685,6576110
6562380,18
3047320,7381751
442807,9068
13221024,5601445
119561,4388953
17859033,9020
93750,193
3672334,2383
7863163,1049
109367,53574
6614242,713
1284050,4930653
705241,7779
1118206,5780445
32849,198837
21411911,137902
1258027,7219081
184350,6446220
726458,2614
133767,541293
6383937,7927
18623052,874602
319205,27861
58174,15516
7023554,2876763
52367,3290920
761154,104514
5894600,437669
12076070,94085
172134,941441
263082,6468237
525678,7128
114128,1045593
11258571,13450
13226246,819789
17333426,73977
325421,4273
11382317,11072
17978160,5031409
11970096,18062
22671181,11095
168496,1630
13577,1194527
138452,157779
1586905,12076
222127,43186
11662,47499
2306910,150038
254324,305400
143730,5044405
911579,1958588
18865,4764
7044445,10547
3798707,16461
51790,2059918
2637138,370361
7841670,566
702568,5108399
177230,18540
12866441,3083854
5960207,5038955
189938,25415
1017971,191976
1372415,87184
1232353,8347
2677410,153394
16141786,13663
1202625,59712
15825932,33998
289737,5222068
238127,2958084
4858915,5339
1243539,12476
4455573,5989
25042819,7108778
330721,4018722
46911,5116849
11684505,30055
295406,45882
709734,7113521
534589,26
843989,7308
11547851,1435
5554803,9550
110389,8725
3717,4280
6382055,6810
2034476,3041100
1700436,811
1408029,3347
13406413,99703
59807,5145815
17987085,24978
11978910,5247949
22135,4046
18730321,988142
28425,103243
714571,4738
10184403,13957
21874813,2327917
13573,2331
13580,762707
377994,5093822
138473,4717601
334291,29947
945833,3190428
48200,86801
22539,20983
170622,26874
96472,77098
226440,33502
61690,2903247
529701,3720
289726,5445209
429553,4379
11185432,438
168323,1294984
406911,4820
4413184,3162
12286,36722
10116927,9629
54847,2755160
16069262,3275
12730051,15435
18713658,5834274
463423,66244
18114786,12942
521212,179153
18952341,31457
1567,33274
10415878,40563
2299358,8722
48134,32590
186345,4957267
130288,171515
945831,7873610
28736,2882485
855903,1260
6238661,21346
10907,23613
6076675,24556
69802,4629065
77490,1112218
50035,29574
98810,137261
18053087,27318
944280,15450
17372472,12980
20663749,25422
28549365,313653
41088576,1315
38355410,614
213102,6475772
420730,86816
1215924,3224031
14034,187510
86382,6343
6356101,4692856
277190,25838
629949,66186
799073,4432
41689,5829056
13179990,4662744
724516,65189
31100,1077326
213975,1825
12950,4208569
270521,5421861
93947,42912
864051,20248
59833,6467808
10838776,4026
205262,4788791
141019,5753842
862004,375626
65335,89439
17973653,7116
946194,6896219
18050728,57983
749720,4904383
1727464,72605
767495,155517
138453,7531
43799,29671
6251482,16325
127566,4737695
234232,60478
43717,5350
983569,8002
6933138,2232265
6115911,5157126
7116365,51724
644949,235
388018,18479
47622,89552
511993,10746
180630,4859212
78130,569
607559,6458922
187208,1399243
25695484,23162
977817,4776454
26931,6893037
158725,11882
625827,5815423
90235,14635
839793,120341
366337,17054
106489,6883979
2017717,7906
277191,4947651
6115136,10074
827177,903
30044,2741079
12640578,2261547
328907,599916
30626,7047831
5750628,6877480
29743,44150
862002,64845
33570,306449
17607319,3389
77956,5184237
1215919,12447
28025,6252
1110968,13898
296570,5329
135917,316
13592828,5430144
21094993,3503
190576,5773867
29939036,6436214
271244,67032
649939,6412
95141,3509782
41536,3368
85733,1318
627686,7338961
16059350,190887
362136,23988
34299,4480131
12287,5174152
71189,3447
175671,36714
7252,67939
11488396,2384
281493,4651111
229117,50873
501817,6453465
11834447,86808
47625,4340243
11042027,29970
836957,16770310
904488,15445
18053086,54711
13262789,83846
24761,498072
67270,903992
154869,44407
18619368,1954
107456,16892
24854,6039100
124920,2891503
7455,3441
1087154,5757476
762763,17142565
762064,226816
34305,26814
6354623,5916592
3477698,58918
9085861,6914204
4885565,3080
767326,1353301
125544,967839
239105,919
1346769,1895943
6571967,3377941
850413,12584
80570,5054179
71845,4579328
95044,3433047
92719,346732
10109,6551789
10550293,7287
47627,4473599
14781507,27100
686307,6898157
89358,1943477
16139641,64716
5895503,102203
24300,28828
271198,4788613
579563,5086768
374352,630
103171,157663
71552,4342215
6618,6574132
458312,16904
613000,1411964
627688,56700
533868,38531
3393648,241828
3830,15292
57752,6669
308585,195780
1241415,401
658499,2931654
175626,104728
210722,5073459
153798,24956
4645107,14002590
508903,6474348
11753475,43443
1953153,546427
178153,20730
7670610,24824
52823,56224
552417,4
631106,978484
10176119,6464067
51071,6534462
296567,1949
296569,5448974
1559633,64280
125965,1127
24235463,55349
34920,3706
1606730,7565
150253,91168
61557,435477
36223860,3380908
106540,2096360
1846648,13453
531344,5237
85396,58
3427378,41588
12878132,4559822
5291841,805184
133772,153734
4059448,155717
80749,4476934
170844,1438
595586,6417
100909,5145808
895479,3362
72957,36746
562478,3617
481645,17434
13634908,4917067
16041169,11654
557228,7715
1528935,80892
17529,4649677
729032,4841310
16425,3075
538379,5351849
5067665,36910
16075147,15619
638689,7577
2037808,5188888
2338293,4737213
214906,1599723
74700,77318
1254680,345630
375711,57189
601877,12521
1233937,3190
6064907,1692594
458003,767547
3545387,42920
1590979,1838
6673172,7717
25190,1443712
360625,6466154
99472,4575289
7292936,1330292
145637,767317
6289794,6448958
72469,6483061
831231,1192311
6472211,5441417
10503,7581
960493,10896
1022376,706255
49745,875661
444337,11525
662323,7350402
18693921,5031312
14256,2786093
474211,4062698
21024,5027236
74036,15872
17204350,344618
1703186,4581947
2234035,569269
33015,5251026
1441266,2891665
78974,17061
2197408,13847
9608958,4725841
19106,11081
12787,589
9473340,9876
1644043,4103366
52142,1312879
862012,76405
296568,8349
77735,29963
5841487,3353516
18339834,3201662
18467802,14469
24179521,11978
130200,7025
1358541,3095893
42083967,4370565
644538,3099544
5942,13677
123031,15952
4955576,4261
133937,4624490
96702,4126827
21491,415967
694207,4336590
6011752,947
548699,348878
7841686,5360335
888492,1628012
396836,2895706
1304525,117288
35308,4774653
218574,4431689
334233,15873
2838113,7440
8581936,151371
7239607,4606082
11378402,1050
193093,4279785
19473420,1691206
102458,4499623
827685,200317
8126063,6590
17409269,5265998
11044367,4721275
296524,4143266
22923997,3406550
25402,1015012
108137,474489
124175,5014564
1515142,4637539
147360,1569666
539025,295178
6537,4637369
971670,3508354
2195309,2987125
79909,80760
53625,4684322
798902,3027554
60279,5186274
239404,80769
6723491,374429
185407,99836
549938,3095919
13990,1406384
6357882,4116488
49008,7790815
15701217,2983974
21438744,4384465
17306969,1246629
647683,625
20980373,64028
944661,53970
18490532,1428675
22886112,16202
90233,6162355
714214,27847
7741856,237997
776891,3046613
682150,53974
25059,1415543
15157,79589
7830973,17761
7807446,281810
12659,3780
7230431,269069
244102,7353006
17469800,1330133
15154,2973783
16131601,9241
261441,445303
16704759,11137
8933944,1379078
52042,256775
4588818,11466
93996,298438
5575,161133
3954279,21944
6503486,1304470
308581,80941
28134,854076
210946,33227
5633958,274667
69652,173491
238959,6551820
2715,27621
3513471,190441
8608740,6889902
18472710,4143142
7551525,1063732
827326,67810
231826,3198692
722134,1508588
8862,9987
1897448,8108373
665571,5423648
84352,3435784
14431,2526
81201,31284
929007,4562866
3882844,3188620
2044238,7368938
1507992,4430487
2148234,173493
246938,9059
63803,126447
5290189,5785925
52879,36122
2182766,432859
752721,1722834
1518738,7540
550432,566874
423245,6518370
31177,5752457
2345918,4575345
1455289,4125517
508388,6553850
580953,14058058
2347456,256405
4593274,190922
349408,1441644
1582721,6554504
6271195,6519108
4496091,7256754
1371073,6553058
52546,5070015
2880674,6459723
5902379,76342
90608,5934418
6093201,116389
2232132,347385
887161,4106085
5995411,6550037
2138601,6872165
2201019,4665259
3209087,359109
6053576,141600
1107457,1818261
6241330,4505164
4443540,21913
6005011,7105545
1206930,3379564
697007,94091
394015,4308706
6279634,7047863
1191449,6556689
103104,386042
6305171,4721536
345660,2489840
783114,3618
5826231,7046321
16183,548551
6135044,17298543
6323933,1370283
6324298,5763298
1006463,15282277
196783,3101315
638913,2889003
1328370,18139063
5892849,16642745
1873536,5437976
1235499,184987
2914484,11633
118437,7215619
104665,6860574
1170244,1373880
122205,18305208
6359195,7105371
1562065,3681
542785,4106087
1873003,4372391
6155363,10317
6080897,1935000
3353071,8446330
882838,4086928
2816273,699143
2227301,5347676
1131133,4842750
114394,4601855
493715,4474657
552175,1292596
5780067,1647762
6261155,4586597
97788,2860219
274163,54989
6606163,108173
131527,6476625
3382756,7139136
206193,5369307
1829889,8427107
6667784,823146
132331,8196241
2287812,7233168
6671719,4562483
6678091,8306309
15749816,5228869
6019972,19823
4015745,1155463
710136,6875794
105599,6994378
2925639,16198480
15830032,17243035
7105,6551005
3165719,5779555
6632328,4826501
1251036,15600590
6375672,26897
18067,17959878
234335,121825
257869,17035725
1009305,7222174
317375,8421372
6854221,7151973
710826,6984726
201644,7012378
6875251,12123245
6887938,4706998
6897048,2741432
6697292,4428
6589572,38550
784633,7009633
439594,5805483
1999406,73149
1628198,3251728
413361,7224009
19635,7795802
1330595,108424
929267,6855918
601205,6921953
5206353,45592
53013,5295120
1565250,14124424
6526143,5830526
6557546,7267262
1248692,7255282
229896,5804715
7259162,144323
7102781,8152069
157687,357601
3248580,4074051
7010624,7105753
7091453,6879912
2907878,5131072
6999171,7168230
4859743,4600197
911760,1238111
7160163,6947727
290369,7074943
7229765,7949493
461754,6521036
7252889,7070007
523468,1654
7179154,29542
763215,12444
238367,6434818
3459385,6470397
7281589,4984399
104486,1857564
150302,6860161
582171,5823355
7179547,317354
6795701,6479383
7434740,4951964
4466694,1598076
6436602,7390971
4005302,177047
278670,59445
38338,6540645
7192913,33952
13358,402788
31676,499602
7690103,6916557
1268348,14135080
7502082,29792
2072496,7054725
2017,6424546
214261,8355
6420507,5656153
279642,6208
7785265,4649
7280472,41313
3855578,66622
60970,5183602
472744,6440498
1585765,49177
3361500,6546441
1839333,3980069
7001018,6448939
6622173,44076
2990454,326338
379197,4415
823609,5779953
679465,2906892
2827076,669810
135048,7941
7750301,7271036
159062,4872191
76546,3097905
7837757,15015247
41793,6422281
7769745,4676106
7985834,502875
8276284,6655354
5423030,4576669
7993921,12915
24880,7172518
30681,63898
472920,6104
8047342,16857084
2989344,5296727
720730,1138074
32053,2766097
237449,124727
126740,4503081
7711734,92650
673799,16961
2784363,8049898
127655,4833990
7779757,13370
8251057,6443929
1262418,21387
1547620,1429808
8362166,3510
7100173,6160
1149607,7153244
563452,4030
182496,6544265
8125657,3212742
8424017,20357
2952803,6593194
7700881,168076
6675124,2856948
164760,127875
104106,1036615
11038323,17082616
2873105,5174290
8503543,4385839
8506085,5872743
6540959,5130089
6434807,2965489
459746,6568302
2296769,3490
81994,163176
2888910,7560530
1022689,3299
984563,63242
6178470,4877863
8764765,22159
3852838,22496
378460,14594440
7740311,28569
9056815,15560
6652371,137130
6082288,4454736
2454475,6125
5972820,4118351
6969367,7265801
506145,2747995
1010400,303578
863687,9885
3260634,5373159
797298,4343092
4926564,1159995
9560792,648748
9343373,7122060
3246541,3119
9509456,1305302
655570,7246093
9563893,5210459
2579047,276660
58,5214793
7995199,1858
2132036,15322
9567932,3504
9551477,5366587
2147058,4918224
103796,6989
9633873,14808492
9591276,365388
93779,10992
6928694,25307
9667658,266470
1105093,9212
3744599,545
275651,7136914
9363118,4534486
9717691,51589
926733,1069006
1738972,3432663
919830,7451
741966,6459302
9692308,4665585
400634,3090
7802287,3619
2468960,1067608
6938271,15165240
53811,6565686
256109,5246
812071,3365457
8070487,4811802
9941936,54450
9732567,5339130
1008820,682506
9733916,200033
1142006,14032
818407,8416438
10041980,4260
1274861,9494
9662110,13528752
3820389,6216688
72662,13081
639197,786925
311840,11679
9761978,4841825
3050342,696805
8735254,31428
10166619,3369
6410978,6443334
9969698,3539
8924846,1280953
215402,6153571
727281,43028
238846,6889132
10046509,8472193
32445,95806
8713130,5791
611240,61124
7885300,3670
9514033,7513718
10360191,8842
6669739,14006736
34542,13747693
3674043,6533956
7254244,12425
7068985,3961
11203471,3064305
54247,6200344
10370260,294649
9379496,24514
7151447,4785031
8811892,2654606
10455446,1036736
8434922,543719
999505,12732
7094745,79922
3005671,36718
7135797,11047
10334012,11646
10538422,99642
8231406,16902
1383168,73699
47184,63189
351461,1642
10386060,16667
10707571,36857
6012335,6549592
6375489,16068722
10468695,6025722
7267938,1806413
3090492,12736
6696843,1040250
1118348,7868651
938105,5445024
9607950,8077668
10711520,12424
10825304,55743
4855175,6442717
9152282,5116245
6356887,3090079
326679,11271
10928584,27927
1414244,5117
10097680,15091
765763,205
2494306,6563933
10545846,7817816
8146302,4221284
10801893,6996431
11074322,15085
11033155,86404
10166746,10182
10995431,8201501
12964250,880695
6260741,19093
6014608,7792274
10178918,4338999
10845991,14965
11242609,410418
580196,9226
6758423,10039
8118871,17029
11318613,203238
1572241,32468
112529,6966605
11186809,4763
11039635,88507
116512,12772
2087365,18907
10234747,5769764
12093021,6585212
9009787,28345
10775606,7086643
1803701,28463
11394334,454774
4328108,6550220
6203318,29482
11317004,2687
9776876,135786
11388049,6522690
10903967,4842866
651385,4430
1912562,6983012
11478723,5434956
11474933,6884287
11301765,7358908
7079397,4496779
122901,93094
11707205,13778
11511865,15042820
6440071,2188726
2968555,30460
3508012,58947
11682486,239949
6949517,12803
2299887,6535659
5985262,7754966
11767984,3163298
87978,4851199
7306405,18015
181086,4263
10392429,363405
10641239,21748
11029677,14610
11650112,5112
10170230,6988
4955627,17065
2834255,7134270
11541833,6540025
11813450,14151
486714,3487
152883,13139
230812,6251
8982042,2131916
10764388,28995
12006931,48192
11537129,6940334
1566001,2711612
11929445,223343
11979226,32594
409636,8180726
9916356,21574
11660106,7558024
356287,12950
11703597,7338
11767918,3190846
12262737,88506
1352822,7477505
12909098,7076304
7911684,68959
9373213,8320107
9642101,7237845
12196507,53559
7170963,5363
12086913,2994581
1958785,8573632
10846421,7243288
11801307,7352883
11516719,7179522
7641259,5129
10792858,6542440
11034804,7374777
1263250,5502079
301727,7383607
10391956,4466615
10444714,6238
11488672,6863455
9745711,16807
426912,8029282
12499544,5755221
12518600,21982
7712971,4887264
12353556,33907
152427,5951
96160,4838933
10852325,71688
830265,4443809
6033480,2890695
12591359,3354
12011477,48206
2172703,7126685
9588023,3980637
10776,1633682
12702029,1479015
11967493,6537252
9058924,5107897
12196789,4723295
1111630,2499187
11695938,8394488
77353,218105
12275635,140320
5979145,339632
5729,6082927
1665807,70993
12977584,6001
12328286,1240
12751521,403
11234478,81466
12703250,10665
12919425,214
5946516,5300
12901781,3843
265200,1244
206327,2938140
11244026,4999
12964018,49
12204117,5255014
11889222,410653
12786675,8164
11316721,3242
13014526,396165
799158,59002
11494950,100219
11214564,430857
11675913,13078
9668661,29919
8490969,3222
11302216,2616
8453368,55397
12704008,1417512
42718,3989
13040585,51209
9633181,8885
6400079,56064
41457,3101
13077220,171414
6062415,28244
12813058,8864
13074597,9738
7889419,2093764
2575969,4000
386990,4128
89547,22595
11803545,10108
13125954,52832
811439,7471
9535905,91
8173152,15543
9860359,58851
13140783,6900
4727770,2408
13142811,1462
12827152,1169504
7092306,6134
10960414,211268
10148600,8596
1870638,9355
11382304,268722
12087835,3413928
8707741,7123498
13272928,1010469
10237334,1235
