id,saga_name
17331518,
97961,Samaria 
81779,
128066,
7983,Redwall 
44687,The Belgariad 
94578,
6647312,
38315,Incerto 
17156015,Beauty 
7362158,
24580,
62292,The Rigante 
231562,Jack Reacher 
23005802,Ruin 
82436,
28243032,
5015,
8138071,The Hollows 
13596166,
18075234,
11229,
50910459,Blossom in Winter 
45791,
6134783,Shifters 
252,The Rosy Crucifixion 
77507,Mars Trilogy 
465904,
10841167,Dark Inside 
5954846,
23359964,
175004,Alex Rider 
783505,
22695,
968868,
11106458,
34440,
4836308,The Physick Book 
268187,
218431,
368593,
10235,
13530973,Incerto 
17332310,Dark-Hunter 
22842297,The King Trilogy 
797165,
26792006,
74731,Pine Cove 
12369942,The Violet Eden Chapters 
22318578,Magic Cleaning 
182185,
15730101,
37570546,
6457229,The Monstrumologist 
29981261,The Collector 
16433,Odd Thomas 
3331756,
397507,
51070,Adrian Mole 
12849385,Will Robie 
10628,
34368744,Touch 
63137,
28734,Valdemar: The Last Herald-Mage 
28385,Ã la recherche du temps perdu 
16085481,Crazy Rich Asians 
937020,Deal Family 
35823649,Mark Renton 
2501455,Ø«ÙØ§Ø«ÙØ© Ø°Ø§ÙØ±Ø© Ø§ÙØ¬Ø³Ø¯ 
9917945,Impulse 
6427,Stephanie Plum 
416580,Ancient Egypt 
13541056,The Dark Artifices 
6422,Stephanie Plum 
18266,
3418880,
6604712,
994156,Supernova 
30335,Den of Shadows 
24767,Midnighters 
13502970,The Premonition 
12792658,Unwind Dystology 
1651302,Pretty Little Liars 
108202,
237320,So B. It 
13083,
7132363,Daemon 
7970273,Glass 
17237477,The Tied Man 
1059,Nicholai Hel 
16070143,Teardrop 
6660747,Demonica 
7912007,
352262,How to Train Your Dragon 
89370,
205218,
25807,
12810834,
12027429,Healer 
118252,
16331,Miss Marple 
32255,Rizzoli & Isles 
113429,
20579287,White Rabbit Chronicles 
13137,Women's Murder Club 
129619,Westmoreland Saga 
589979,Riftwar Cycle: The Empire Trilogy 
248103,
723456,
35212978,Women's Murder Club 
46087,
1537534,Pretty Little Liars 
19486,
4929705,
29582,
28434,
45252,Commonwealth Saga 
7199667,The Princesses of Westfalin Trilogy 
2339,
24472,
7116709,The Left Hand of God 
321566,
16790,
37847,
8109130,Gods & Monsters 
139390,
266607,Modern Faerie Tales 
16171291,
13363270,The Grey Wolves 
40117,
10586539,Watersong 
2917816,Sevenwaters 
3206011,
36954958,Crossroads 
366524,
8647,The Shadow Series 
310258,Peter 
28481,The Death Gate Cycle 
10836728,The Checquy Files 
112749,Highlander 
16123975,Skulduggery Pleasant 
77448,Welsh Princes 
604803,Sword of Truth 
61958,
6618272,
30271,"Anita Blake, Vampire Hunter "
9256414,Hereafter 
6433752,
451565,The Complete Works of Friedrich Nietzsche 
17317675,The Dark Duet 
25664563,Lovely Vicious 
2051840,Vampire Kisses 
5356711,
18104607,The Maddox Brothers  
5135,
205189,
13070346,The Grey Wolves 
8951,Cirque du Freak 
17880714,Driven 
31168,
6351939,Glass 
49570871,The Empress of Rome 
263145,Vampire Knight 
825508,
234724,The Shadow Series 
92417,The World War II Trilogy  
1820716,Gut gegen Nordwind  
6600137,Need 
3295695,Dragon Kin 
478894,
64218,Discworld 
257149,Troy 
31818553,
2164318,
54492,The Ruritania Trilogy 
68483,
10221341,Skulduggery Pleasant 
78982,
7981206,Sookie Stackhouse 
3507,Stephanie Plum 
233637,Nancy Drew Mystery Stories 
43324,
15980525,The Nightlife 
46349,Funny in Farsi 
9461872,Sisterhood 
8458018,The Secrets of the Immortal Nicholas Flamel 
16140408,On Dublin Street 
17312201,Percy Jackson & Kane Chronicles Crossover 
18080920,
3344411,
28374007,Three Dark Crowns 
3974,
2743,Dave Pelzer 
5546,
11851522,
7128341,Niebla 
72657,
78950,Little Women 
374388,
15567,The Original Shannara Trilogy 
92163,
110692,
4831,
35889209,
41957126,
6425,Stephanie Plum 
18685332,Stars and Souls 
6373717,
15813668,Charley Davidson 
39943621,A Targaryen History 
254389,
89731,
3399,
213652,Rasmussem Corporation 
6194,
10941624,Celestra 
50836219,
40470,The Border Trilogy 
3678651,Bad Girls Don't Die 
565149,
50832839,
113441,
3764,
9815702,Chicagoland Vampires 
8252,Little House 
117251,
107195,
61903,
74256,Le Petit Nicolas 
7384801,Midnight Breed 
35297426,
107776,Highlands' Lairds 
13445306,Sky Fall 
17879512,
19065420,
22031070,
24956436,
8720917,
13490543,Slated 
8575295,My Blood Approves 
287633,Dark 
6901097,
68378,Dragonlance Universe 
2183,
1491117,Zamonien 
35648165,
106096,Ferdinand Bardamu 
2784,
13419125,T.O.E. Trilogy 
46465,David Hunter 
2531,
210834,
275325,
6481245,Midnight Breed 
1407874,Tetralogi Laskar Pelangi 
157409,
13337715,
3609763,
2501453,Ø«ÙØ§Ø«ÙØ© Ø°Ø§ÙØ±Ø© Ø§ÙØ¬Ø³Ø¯ 
542752,Things 
1397743,
15774969,Temptation 
4339,
7976,Redwall 
25766585,
6969361,
7825557,A Tale Dark & Grimm 
16158596,
35164507,"Sun, Moon, Sand and Star "
42591805,
9597,
105551,
435045,Immortals After Dark 
841628,
2954411,
16186085,
17454163,Shades of TRUST 
32258,Rizzoli & Isles 
19747756,
40536620,
32722510,
14745338,An Unfortunate Fairy Tale 
13495947,New England Witch Chronicles 
198719,
17825487,First Things 
30245,"Anita Blake, Vampire Hunter "
12963457,The Devil's Eyes 
12030849,New England Witch Chronicles 
17608096,
248069,Tetralogi Buru 
111180,
31795,
162086,
3462392,ÙØ§ÙÙØ§ 
30975899,Blue River Chronicles 
33246331,
721867,
15836,
773038,
29380,
10050,Youth in Revolt 
428042,Matt Cruse 
16100972,Openly Straight 
16200303,
13323842,Existence  
7557548,
393145,The Books of Pellinor 
28760,Valdemar: The Last Herald-Mage 
128453,
870807,Troy 
23874411,Aoleon The Martian Girl 
20559676,In the Company of Killers 
5356,
216442,Star Wars: The Thrawn Trilogy 
33547,
3973,Ilium 
11449,
12518734,Something Witchy 
8520362,
6282753,
18373829,The Keeper 
66857,Memoir 
8487363,Soul Screamers 
71811,Mercy Thompson 
23279048,
6424,Stephanie Plum 
9301,Walsh Family 
11187861,
2768169,
28405,Ã la recherche du temps perdu 
7129588,
1546936,
9680114,Pure 
9526658,The Morganville Vampires 
6697305,The 39 Clues 
16173867,
30555488,
224500,Alex Rider 
6858,Stephanie Plum 
2533529,Loeb Herodotus 
107770,Highlands' Lairds 
20803962,
187753,Kiki Strike 
28960224,Sheila 
608906,Warriors Super Edition 
12013,Culture 
3656,
1756703,The Travis Family 
7717482,1Q84 
16109045,New England Witch Chronicles 
18478222,
10872085,The Clifton Chronicles 
41716,Dirk Pitt 
112755,Highlander 
12961307,New Species 
18304322,Dumplin' 
56465,
47613,The Keys to the Kingdom 
2312458,
206962,
1679497,
25584847,
1022657,Ingo 
25350,The Space Trilogy 
861326,Bridgertons 
40545956,
6337006,Immortals After Dark 
8164566,In the Company of Shadows 
581126,
10662420,Burn for Burn 
68146,
25146403,
343718,A Dogâs Life 
39020,
13412515,Dream Man 
10677277,Article 5 
386234,
11532160,Providence 
9833,
7981,Redwall 
187065,The Wheel of Time 
5355,
927979,The Dresden Files 
16001893,The Bad Boys 
218427,Heechee Saga 
231604,Temperance Brennan 
18635622,
37757785,
19448,All-American Girl 
5946,
11765920,Darkness Rising 
17905709,
14623253,
576666,
7576115,Discworld 
41721428,
32735857,
1025685,The Absolute Sandman 
1528410,
278210,Magdalene Line Trilogy 
66370,
16100516,
29496076,
41014903,Warcross 
13162,When the Wind Blows 
10118172,Spellbound 
25146386,
24985876,
99111,
25733573,
23602561,Power of the Dog 
298230,
16951,Courtney 
233711,Little Britches 
10163292,
13406425,Burn for Burn 
8709640,Virals 
12216302,The Dresden Files 
317282,
24985673,
28187230,
40317,Stephanie Plum 
15967,
13038680,The Poughkeepsie Brotherhood 
12681233,
301538,The Prince of Nothing 
4583888,Shifters 
75519,
8477057,
3586,
8196732,
93371,Akira: 6 Volumes 
22674105,Crazy Rich Asians 
653651,
6681454,
519933,Chrestomanci 
36064,Underworld USA 
7785207,Law of the Lycans 
6255144,The 39 Clues 
3798703,
736131,Sherlock Holmes 
17302495,Ten Tiny Breaths 
16033902,Breathless 
18232495,
18879761,
18461055,
535739,
9419,Shopaholic 
227593,
6260997,
371456,Les Rougon-Macquart 
25491,
23308084,The Wrath and the Dawn 
30653749,
2528,
3220405,Enderverse:  Publication Order 
47954,The Black Jewels 
78250,The Teachings of Don Juan 
10073,
7182899,The 39 Clues 
230514,
17465515,L'amica geniale 
445046,Death Note 
12292002,"Harmony, Indiana "
104734,
769658,
9799,
18403921,The Ghost Bird 
22820335,
424,
9417,Shopaholic 
25100,The Sandman 
61899,
1883838,
244261,
5266667,
28251002,
86236,
1043521,
7987,Redwall 
3873,
11544421,Kate Daniels 
18071296,
17883441,Blood of Eden 
38096424,
50827,
11099729,
359,Dirk Gently 
896625,
10847,
30123388,My Blood Approves 
210404,
43884,Sword of Truth 
175078,
2265,
592191,
542389,
536478,
511614,The Hundred and One Dalmatians 
92365,
25953369,
44663953,
1875,The History of Sexuality 
587666,
11051889,Fallen Star 
3049,
12647642,Love 
16074582,"Harmony, Indiana "
20316309,
13496575,Tales of Goldstone Wood 
16435,
411449,Charly 
26435,
9010,Tucker Max 
64863,Kinsey Millhone 
6460331,Airhead 
3260388,Peer-e-Kamil 
13455112,Corpus 
762390,
5872,Regeneration 
18170143,
519112,
20696006,
6466909,The Twilight Saga: The Official Illustrated Movie Companion 
15742039,Colorado Mountain 
7147831,Min kamp 
38109678,
296942,Warriors: The New Prophecy 
495395,
15742663,Kendrick/Coulter/Harrigan 
6654104,
33230889,The Good Daughter 
32682,Jack Ryan 
17561022,Billionaire Boys Club 
22522805,
156378,
434535,
759960,
6088255,Suncoast Society 
6512154,
6065182,
40362474,
4808763,
1629601,
10836813,
88514,
22571275,Embassy Row 
341281,
11299,
8957,Cirque du Freak 
3122173,Dark-Hunter 
17331828,Talon 
650775,
84544,
10955239,
27001,Thursday Next 
1754206,
227658,
29906980,
1300350,Supernova 
685788,
38503,
6753,
2927732,
2992061,The League: Nemesis Rising 
25063750,DIMILY 
16130,
31079552,
26075634,
18833,
3304,Memories of the Eagle and the Jaguar 
74403,
232123,Kay Scarpetta 
24520,
1774836,
733473,Ijon Tichy 
1918305,
17383994,
52318,Patternmaster 
26200563,
22840421,The Lady Janies 
852401,Philip Marlowe 
16992,
12467,
4499214,Incarceron 
12439057,The Soul Seekers 
38451700,
6329547,The Edge 
357636,
7646805,Witch & Wizard 
7165405,The Traitor Spy Trilogy 
13661,Earthsea Cycle 
5190,
5111039,Vampire Kisses 
8968,Cirque du Freak 
12820793,Shiva Trilogy 
32075662,Monsters of Verity 
685,
3381,
3899465,The Missing 
9903,
10893138,
32978448,
13281368,The Passage 
6736971,Demon Cycle 
8038219,Lords of the Underworld 
8554005,
49482542,
60937,
199784,
13537640,Skulduggery Pleasant 
1713426,
78987,Kane & Abel 
34201164,
541341,
241387,
910863,Spin Saga 
16188,Wideacre 
256598,The Last Apprentice / Wardstone Chronicles 
22895264,A Wicked Trilogy 
139254,Empress Orchid 
12383869,The Chemical Garden 
5982448,
16131489,The 5th Wave 
156152,
158516,Ostap Bender 
13602426,
19330,
7069751,Tales of Goldstone Wood 
40882262,The Lone City 
37741,Fudge 
2003625,Immortals After Dark 
313263,Dark 
12507214,Anna 
7519231,All Clear 
16163690,Chaos 
10737650,
348,
3047851,Pretty Little Liars 
181077,
693172,
11289,Hyperion Cantos 
30036,The Elric Saga 
13489518,The Grey Wolves 
17292676,
771332,
25574782,
40961621,
6261189,Downside Ghosts 
543086,
13281637,The Premonition 
196764,
215758,
263148,Vampire Kisses 
6364657,
6621287,
140671,The Chronicles of the Black Company 
1317181,
22816087,
31491,Brangwen Family 
1297150,The Last Kingdom 
107300,
6489529,The Last Kingdom 
17910611,
10790516,Immortals After Dark 
27879047,
272315,
11279,Seasons of Horror 
675614,Wicca 
6765740,
17983690,Stage Dive 
10410278,Benedict-Savant 
246546,
20646604,Night Owl 
22571272,Fire & Flood 
17342701,Falling Kingdoms 
15717721,Inside Out 
8069535,Need 
6702002,Vigilante 
263171,Vampire Kisses 
2493973,Book of Ember  
82895,
35206,
44679025,
44109461,
2094,
7886302,Riley Bloom 
218659,
23223,Boy 
22540125,After 
72978,
38102225,The Green Ember 
6628,Nursery Crime 
19670,Jack Ryan 
754771,
1233478,Cassandra Palmer 
6992777,
921359,
156234,
6642402,FBI/US Attorney 
23190986,The Century Trilogy 
79121,
22079615,
3585344,Immortals After Dark 
9671126,The Violet Eden Chapters 
12458287,Fantasyland 
72929,
6181,
5062,
4004,
930470,
35247769,To All the Boys I've Loved Before 
5849,
14082,
84135,Dark-Hunter 
3028,
1376124,
21412673,The Vampire Chronicles 
47720,
119389,
104342,Arbai 
12667194,Significance Series  
94799,
61904,
63321,
2948832,The Hathaways 
89187,Revelation Space 
261240,
286507,The Malloreon 
5585788,Jane Yellowrock 
772888,
24726,
298730,Shadow Children 
7826116,Leviathan 
30288377,
35306,
26892110,
87425,Tintin 
24781,The Chronicles of Prydain 
3474186,The Princess Diaries 
162823,Sherlock Holmes 
3552023,The 39 Clues 
16045855,Crush 
3077,
34521,Johnny Maxwell 
16074758,
779509,
206731,
11654,
110694,The Malloreon 
961833,
10913,
20926278,
32421,
129947,
25405,
96647,
40180098,
37638,
2287,
9307674,Artemis Fowl 
273512,Warriors: The New Prophecy 
22200,Sprawl 
9555,
11376,
72623,
93263,
23454,Dragonlance: Chronicles 
1426,
6264710,The Hathaways 
20317106,
5764902,Will Trent 
37187,
318404,"Drums, Girls & Dangerous Pie "
33514,
15801381,Beyonders 
59268,
401514,
184655,Mitch Rapp 
215543,Pendragon 
291,
8537327,
1835829,De brief voor de koning 
587582,The Belgariad 
6505109,
141152,
38212843,
1029082,
35805,Guardians of Ga'Hoole 
98413,Nana 
26025580,
35488,
60926,
28553,Harper Hall of Pern 
20569957,Interview with a Master 
7130745,The Missing 
5453,Sisterhood 
10959277,
139855,
72223,
32669,Jack Ryan 
27000,Thursday Next 
96259,
464260,
97393,
7117109,
297593,
1429082,ç¾å°å¥³æ¦å£«ã»ã¼ã©ã¼ã ã¼ã³ æ°è£ç / BishÅjo Senshi Sailor Moon ShinsÅban 
13638968,Undying 
26114523,
1175893,Tunnels 
15992396,
14655460,
17871711,Back Bay Investigation 
142776,The Hollow Kingdom Trilogy 
18343754,
23494381,
25779243,
27273806,
31315146,Dream State Saga 
49750133,
86737,Stravaganza 
8949,Cirque du Freak 
153779,Beka Cooper 
73070,Chicago Stars 
9943270,His Fair Assassin 
22885929,
26177993,
6254836,
46038037,Globiuz 
334286,
1225261,No Time For Goodbye 
42155,Darcy & Rachel 
315340,
3692091,
840,
10033,
18397370,
17455815,The Dark Elements 
12935254,
1990,
16842,
16096514,Crash 
99894,
20517266,The Dragonian 
59810,Gallaghers of Ardmore 
743599,Highlander 
788331,
10286585,
31203000,
9368401,River of Time 
645023,The Belgariad 
8949352,
15768536,Mad World 
12073,
32590,
136638,Pendergast 
132336,Kay Scarpetta 
110384,Bridgertons 
7648269,
522534,
13025430,
6609581,Roman trilogy 
779021,
52660896,
987031,Exit  Unicorns 
44421341,Globiuz 
142050,
425029,Kindle County Legal Thriller 
13495579,T.O.E. Trilogy 
15059301,The Captive 
23129410,Welcome to Night Vale 
37426,
28691,"Memory, Sorrow, and Thorn "
132749,
11983940,Scarlet 
7094599,
18617712,
77298,
16176440,
103983,Alex Rider 
380994,
147844,Green Rider 
7933437,
68455,The Witcher 
68496,
14929224,
15993374,Games 
38262,
20563,
34992929,Shatter Me 
3838932,
30594,
24769,Midnighters 
556136,
139087,
106134,
13521,The Wicked Years 
32506,Jack McEvoy 
281433,
352383,
11071466,
401838,
99110,
12279,
2342943,Oh. My. Gods. 
156785,
16162553,Weald Fae Journals 
34330645,The Naturalist 
230543,
222078,
4922079,After 
50856,
7202831,Rizzoli & Isles 
16008403,Guardian Witch 
13538552,
17833728,The Keeper 
284071,
536982,Pendragon 
783127,
262151,
7826101,Hagenheim 
13337716,
15654,
7307503,Guild Hunter 
2653762,
19468216,The Descended 
18214458,The Manhattanites 
22702552,
7074000,Bride Quartet 
7863274,
93981,
18626461,
62571,Adversary Cycle 
52778,Paula Spencer 
41723468,
2550219,The Books of Pellinor 
80410,
987577,
10600242,
6545536,The 39 Clues 
17553217,The Manhattanites 
5956914,
31340,Lives of the Mayfair Witches 
3018318,
11623,
824062,
11254250,Diary of a Wimpy Kid 
16067683,Divinicus Nex Chronicles 
26200610,Arks Of Octava 
36440205,"Sun, Moon, Sand and Star "
34499,Discworld 
86238,
8952,Cirque du Freak 
10859323,
17286162,Forever 
113091,
35606560,
157055,Upon a Marigold 
12391521,
210825,
52635,
173233,Irish Country 
13565676,
428,
17950614,Unwind Dystology 
30193,Goddess Summoning 
80834,
164814,
2235597,Daniel X 
19661,
13641208,
36219542,
529075,
257837,
30336,Den of Shadows 
25019,
13415554,
20510241,Endgame 
299215,
28246,Age of the Five 
25378,
89185,
3326828,
40095501,
25099,The Sandman 
66933,
27264916,
93728,The Princess Diaries 
46292,
8349348,My Blood Approves 
11692,
122781,
6278019,
54218,
18775257,Collide 
121807,
22886113,
24807186,Wolf by Wolf 
6707227,
30152061,
8967,Cirque du Freak 
1672727,
6375561,
10473214,Willow Falls 
11410104,
121732,
210255,
18160656,"Harmony, Indiana "
9634967,Robopocalypse 
215631,
62953,
7747263,Blue Bloods 
6346975,
12637490,Goddess Test 
6202556,Calpurnia Tate 
16248223,
22912730,Dom Wars 
30228,"Anita Blake, Vampire Hunter "
827085,
30177276,
13619,Death Note 
62793,The Sea of Fertility 
7514925,
356824,
347639,
18304765,
78960,
4424,
18739426,Mistborn 
42771754,Renegades 
42931497,Dead Remaining 
15807,
143555,
6854690,
28866,Dark 
112754,Highlander 
6671,
22546584,Story Thieves 
34445549,
588242,
41009603,
68497,New Crobuzon 
588002,
17233800,Pushing the Limits 
23246694,
14250,Greer Family 
9874342,
1743390,
1062375,Octave Parango 
8534799,Immortals After Dark 
53764,
391724,
24453082,
44555251,
510247,
106648,Midnight 
40948385,
17204,Friday Night Knitting Club 
13926,The Bridei Chronicles 
158771,
6581334,Thirteen Treasures 
36315,
7682,
16047244,Black Falcon 
15811568,
171970,
23000635,
29008738,The Bird and the Sword Chronicles 
33506239,
44947875,
1039041,Bourbon Kid 
17828418,Fixed 
157985,ÅahnÃ¢me - Nimet YÄ±ldÄ±rÄ±m 
43263680,Alex Stern 
44935519,
29744,
1644692,Dark Heavens 
19821,
91357,
45245,Night's Dawn 
220970,Jack Reacher 
17675031,
13354420,The Paladin Prophecy 
13638570,Breathing 
16316,Hercule Poirot 
2548866,James Potter 
80678,
107670,The Gatekeepers 
25507925,
30331,Den of Shadows 
316876,
5587960,
6240758,
42512,We Soldiers 
7970021,
7476122,Soul Screamers 
8963,Cirque du Freak 
14165516,Marriage to a Billionaire 
25688980,
223380,
1140942,
653711,Crystal Singer 
11592779,
11908,
303460,Shadow Children 
13521399,Confessions 
9282,
88043,
54120,
38502,
486298,
16054808,Mr. Lemoncello's Library 
10461,
1627,
93722,Boy 
7048800,
9442157,Sinners on Tour 
243229,
11309018,Ranger's Apprentice 
3276637,Conqueror 
1499340,
19486421,The Dresden Files 
16120760,
27188596,Red Queen 
1507805,
382450,
19350065,
299514,
34103053,Kingdom Journals 
444381,Princess Irene and Curdie 
119825,Welsh Princes 
13350,
26836910,The Diabolic 
592221,
22026,The Godfather 
10710406,Strange Angels 
8411749,The Traitor Spy Trilogy 
7875327,Dead Beautiful 
44543,
96629,
2204464,
13659,Earthsea Cycle 
9531,Peter and the Starcatchers 
7797874,Leaving Paradise 
9369687,Raised by Wolves 
6398634,The Happiness Project 
32257,Rizzoli & Isles 
13533650,The Assassin's Curse 
18775297,Wild Seasons 
23884,
24820165,
25489025,
36577510,
251519,
824986,
3240691,
1325218,Scary Stories 
331653,
20814989,The Half Bad Trilogy 
529243,
251789,
7980,Redwall 
2149535,"Anita Blake, Vampire Hunter "
475,Civilizations Rise and Fall 
472025,
53970,
17297487,
9500416,Shanghai Girls 
13047567,
23287353,Ruin 
40794197,Hometown 
84054,
817019,
191373,
327548,
9648,
94034,
22443261,Rithmatist 
25102,The Sandman 
592806,Breeds 
30068,Pendergast 
4415692,Pendragon 
7907803,
29291,
12283261,Between the Lines 
28678119,The Royals 
15811554,
11686,
22609080,After 
531262,
8543252,
42745424,That Boy 
11756117,Tales of Goldstone Wood 
14367071,
6667,Roald Dahl's Autobiography 
7201,
9650,
23149128,
18869972,
231585,
30288282,
33144,
7818881,The Chronicles of Vladimir Tod 
31313,Circle Trilogy 
33896,
7993,Redwall 
44011,Troy 
3072254,Dorina Basarab 
13982,Five Hundred Kingdoms 
35120549,John Cleaver 
10412,
6050822,
7405450,Rock Chick 
5206937,
43798,
47970,Jumper 
125955,The Circle 
262731,
17443673,
537404,
8087,
2054761,
1244286,
18667779,
18334246,Sweet Thing 
28954137,
26264353,
114162,Wallflowers 
45046784,
15743078,
15803059,
114599,
6596547,
2120652,
23355220,Harry Hole 
659600,
44559,
128756,Temperance Brennan 
185253,The Saga of Recluce 
2748,
329803,
5596923,
18188649,The Fae Chronicles 
24658,
3422075,Otherworld Stories 
732482,
13589182,
10400407,
20705702,Hidden Legacy 
126192,Mythago Wood 
52140091,
60929,Xenogenesis 
3047849,Pretty Little Liars 
3657138,Wake 
8718,
15733738,The Grey Wolves 
239239,
24130436,
40381392,Caraval 
30220282,The Starchild Trilogy 
596258,
11230081,
22107214,Hades Hangmen 
21416690,The Invisible Library 
10890,
101509,
133454,Vlad Taltos 
43993,Penn Cage 
12958487,Colorado Mountain 
17860217,
11732634,Stephanie Plum 
12680993,Raised by Wolves 
1848444,
13578175,
23214408,After 
219879,
31817749,The Broken Earth 
37880094,Montague Siblings 
35097255,
39072210,
162719,The Palace Chronicles 
294047,
182381,
264778,
207153,Shiloh 
4346365,My Fair Godmother 
13170596,Partials Sequence 
277950,
223838,
6763961,Soul Screamers 
4946005,
65497,Love Comes Softly 
13568619,
108942,Jack Reacher 
265264,
1044355,
421007,Cal Leandros 
10481268,The Apothecary 
42745490,That Boy 
22995,
2924318,Gilead 
22091081,The Wingfeather Saga 
15513156,The Syrena Legacy 
21569527,The Remnant Chronicles 
42283287,Cormoran Strike 
33482,Conan the Cimmerian 
13502963,The Premonition 
6687,Charlie Bucket 
18221931,Carter Reed 
23330803,
35023531,
25074850,Millennium 
13546173,
8964,Jesus Freaks 
3375878,The Absolute Sandman 
201342,Redwall 
214805,
93723,Boy 
81903,Hercule Poirot 
9578590,Blue Bloods 
16101023,Proxy 
9542,Chronicles of Elantra 
231989,The Wayfarer Redemption 
722737,
10193062,Razorland  
16062211,The Proposition 
5157,
26228034,The Broken Earth 
23308087,Flame in the Mist 
20759641,The Arcana Chronicles 
3188580,Impossible 
5452,Sisterhood 
6202690,
35511,
296182,
11999940,Ruby Redfort 
9464733,
25365667,The Poldark Saga 
11864728,Darkness Rising 
17733971,Promise Me 
8419428,FBI/US Attorney 
32692,
18137087,Ravneringene 
30122,The Missing Piece 
269589,
5168517,
473623,The Faraway Tree 
187500,
8579016,The Secret 
15721334,Negeri Para Bedebah 
781046,
5289,
13638131,The Archived 
30852,
30224,Merry Gentry 
6369447,
22249766,
234501,The Uplift Saga 
64207,Cecelia and Kate 
785453,
17404078,
91289,
9858081,Jeeves 
11553583,
896621,
2173611,Howl's Moving Castle 
361487,
324205,
11031,
3609760,The Twilight Saga: The Official Illustrated Movie Companion 
127712,Bob Lee Swagger 
7011225,
18285151,More Than 
79429,
8960,Cirque du Freak 
38657,
17449197,Splintered 
6696465,Willow Falls 
542414,Alex Rider 
46456,
45181,Five Children 
47304,
11115457,Time Between Us 
35430,Star Wars: Darth Bane 
42046112,
40275288,
2021816,
133784,
33458,Pine Cove 
86147,
38379,Ring 
130810,
2430907,TomÃ¡s Noronha 
26050,
30628,
112752,Highlander 
5971165,The Cousins' War 
17461,Misty 
5752,
13597728,Asylum 
24814,Calvin and Hobbes 
1611988,
298568,The Last Apprentice / Wardstone Chronicles 
6447415,The Wingfeather Saga 
15050,
6750586,Genies 
6539105,Otherworld Stories 
629429,
7274337,
258079,
470587,
1087204,Ouran High School Host Club 
141824,
50366,
13184992,Rock Chick 
12291438,The Madmanâs Daughter 
11043618,The Hybrid Chronicles 
89375,
17948485,Friend-Zoned 
18225810,Smile 
410615,Green Angel 
64401,Myth Adventures 
14318,
158446,Captain Blood 
15581,
826706,
58087,
41128030,Spirit Bear 
197459,Warriors: The New Prophecy 
111306,Nightwalkers 
8803932,Soul Screamers 
139418,
539933,
17345616,Night School 
148639,
9688286,Under Heaven 
45636763,
34898,My Father's Dragon 
24818,Calvin and Hobbes 
13810,The Riftwar Saga 
6351910,Star Wars: Darth Bane 
23492589,Bill Hodges Trilogy 
23009402,
153542,
6070950,Bride Quartet 
13128,Alex Cross 
51106,
2075382,
9784,Brangwen Family 
568099,The Drenai Saga 
6668868,Shifters Unbound 
9166877,Steampunk Chronicles 
251979,The Summerhouse 
7562764,Jean le Flambeur 
17402117,Sinners 
20819685,
484192,
13617,Death Note 
98048,
6344423,Intertwined 
38564,Blood Coven Vampire 
21060,
76683,
4711854,
9615347,
588369,
13624367,Neighbor from Hell  
6219415,Ø§ÙÙÙÙØ§Ø© Ø§ÙÙÙØ³Ø·ÙÙÙØ© 
828084,
172764,Riley Jenson Guardian 
8456124,The Vampire Diaries: Stefan's Diaries 
10911,
1398066,Tetralogi Buru 
174442,Tetralogi Buru 
58275,
1217881,
16079228,Beautifully Damaged 
11980,
21841659,
11690,
91440,
5153799,
311182,Alastair-Audley Tetralogy 
7933615,House of Night 
27824826,Aaron Falk 
40173,
30593,
12351649,Neighbor from Hell  
7507908,
392297,Sin City 
8619814,The Books of Beginning 
4591,
15790873,This Is What Happy Looks Like 
126807,
50807,
21805717,
65948,
199781,1-800-Where-R-You 
24954150,Broken 
133394,
31326,
615570,
8205669,Lizzy & Diesel 
17313873,
10757346,
6707693,Drake Chronicles 
11831,Tillerman Cycle 
214856,Leven Thumps 
99610,
5972040,The 39 Clues 
12977172,Elemental 
7095831,Ship Breaker 
265102,
116563,Young Wizards 
439173,
6624871,
12963146,Archer Brothers 
164006,
19103097,The Magicians 
337058,
355,
25106,The Sandman 
6017769,
492490,
104086,The Fionavar Tapestry 
61539,
8214792,
19508,
12715345,
15745506,Royal Oaks 
17081593,I Am Her... 
7169238,Pegasus 
17567854,
13223243,Temptation 
18498569,
17796115,
21520185,The Omni Towers 
23263855,Verdammt 
21446984,Twisted 
7701043,
25400927,
26407003,
28960115,
37116468,
36600950,
6435893,
34499221,
18150272,
1503274,
138685,Matthew Shardlake 
53325,ä¸å¸çæç´ 
24782,The Chronicles of Prydain 
403098,
12117,
80369,
1821571,Alex Rider 
8928799,
813214,
12257347,New Species 
24796,
6393047,The 39 Clues 
17792558,The Wayward Gifted 
3992020,Dark-Hunter 
161656,Emily Windsnap 
26125352,The Twin Duo 
1189878,
7827221,The Body Finder 
2544359,
65684,
6457081,
414895,
6691,
4212386,Tetralogi Laskar Pelangi 
5038,Sword of Truth 
311864,The Acts of Caine 
1422252,Argeneau 
13419891,
36518151,
117564,
372319,Little Women 
10031,
7155027,
23506296,
24724,
199687,Jessica Darling 
22054340,
72995,
2152,
7507951,Pegasus 
67696,
4835838,Willow Falls 
2473454,
20761374,Reasonable Doubt 
194755,
24381738,Abuse 
590327,The Shamer Chronicles 
23255198,One Night with the Prince 
32769,
54283,Out of the Hitler Time 
84927,
13589152,Brotherband Chronicles 
13246997,Cut & Run 
19571104,The Keeper 
17332564,
10147914,Prime Legacy 
