id_genre,id_auteur
37,2599416
37,6162355
37,2958515
5,46138
5,73789
5,22543
37,22543
37,2762
37,6889132
32,7235297
37,5276341
5,198623
37,198623
2,379444
37,303833
32,5895074
5,170520
5,2765438
37,3169806
79,826097
5,72678
37,4610078
37,4836172
37,274667
2,1239645
5,1239645
647,1239645
37,21701
37,3379695
45,3379695
37,270479
5,1111511
79,4379470
5,3020684
5,146797
5,322069
6,8154595
1,1238
6,1238
6,8526768
17,8526768
7,5816079
1,6426921
1,4565594
1,6153571
5,4251995
1,9291
1,109299
1,12504
6,15856433
17,15856433
1,579553
5,11014364
37,15011553
5,7710193
37,4135488
5,7512686
5,16817128
37,7034280
32,16541001
37,11573940
58,11573940
37,6580285
5,8545130
37,15450609
37,4701504
37,14671253
37,14926516
37,15941035
37,6610348
37,15066301
58,15066301
32,14684499
74,7391697
9,3028
5,5050207
5,7103
5,4770
9,4770
213,19316
74,7111
9,13900
45,1429989
27,5005420
74,18943
29,8865
46,6582
72,6582
5,7215049
95,76172
29,196092
213,6520230
213,3116624
213,6441218
118,68200
9,17435
2,8195738
5,7148752
2,6869343
2,7150768
2,6655354
2,1089946
58,6740729
10,399
2,16154
5,3369676
5,81096
32,101078
2,2905789
5,6561851
2,230650
37,9059
2,177305
2,7124995
2,8355
2,4393396
5,575968
2,4446076
2,243598
2,6223
2,4152894
5,73754
2,99119
2,3512875
5,3512875
5,4927506
2,4842750
2,5806657
2,84222
32,84222
45,84222
2,28375
32,28375
2,19971
5,19971
2,389599
5,6134
95,6134
5,22694
647,22694
5,3506
29,3506
32,15558568
1,137386
5,1375697
5,108693
32,249843
37,3099087
32,5390719
5,7540
37,7540
5,291916
5,237175
37,1332
32,5345
37,15044420
5,25477
37,14124424
32,119830
5,36175
37,36175
5,26878
72,26878
5,4099
119,4099
5,145092
37,145092
37,133908
5,82467
2,5168809
2,247709
2,7236797
2,6996431
40,6996431
2,7041163
58,7202043
5,6593194
37,6948816
2,7077963
37,7077963
2,7133062
2,7076627
5,6969980
2,6888652
2,7164331
2,6572366
58,6653786
58,6980189
2,7162059
32,7102407
2,7221218
2,7222748
2,6921962
37,6921962
2,7171528
2,6547659
58,7123141
2,7256452
58,6930056
5,7181481
5,6878970
2,7233596
58,7046321
2,7084780
2,7060187
2,7152850
2,6553256
2,6217503
2,6949287
2,6872165
2,7091608
58,7091608
58,7032185
58,7112180
2,6089757
1,29085
1,691
1,17613
5,4693729
32,5138153
1,603
2,13635
5,3174636
21,3174636
5,4195533
2,5154295
7,3398274
5,10029
27,3429015
32,5777960
1,72451
5,7121418
7,63950
119,63950
5,2949152
74,15463
7,117582
5,4051426
5,5575284
7,5575284
45,5575284
7,2890051
7,52047
5,1161372
7,7278507
7,52050
5,2129854
7,42437
7,2990843
37,3488176
5,1302285
58,7054725
37,1029223
5,387285
2,4533371
37,5294594
37,2989576
72,2989576
37,5445024
37,627156
5,121072
2,4513317
2,4605557
208,4811802
37,4721654
2,6440498
2,6767293
2,6158051
5,2654606
2,5339130
40,5339130
2,6901016
2,3370555
5,5129673
2,7183346
58,7159360
2,15560
5,15560
2,7520984
5,7179953
2,8426654
2,7036109
2,1861991
37,5140393
2,5266193
2,4496779
1,6539073
5,8306834
2,7246093
5,5785925
2,6474204
5,7113521
58,7353243
37,7036526
32,7305383
2,7365697
37,7365697
40,7365697
5,17287
58,7086704
5,6104410
5,4912047
5,5625101
5,7313508
40,6458460
2,437669
58,7359629
2,5318290
2,8306428
2,6550220
40,7242823
37,2870363
37,1049315
37,119848
37,2830341
45,2830341
37,4611069
37,3016878
5,144020
647,144020
5,1405181
5,2966488
5,3462566
32,3462566
46,3462566
41,2732850
5,1375008
72,1375008
647,3474687
5,2736027
2,2994581
95,1340291
5,4704809
647,4704809
5,181668
37,456208
5,1059425
647,1059425
5,2760505
37,2754199
5,4959901
5,2552821
5,2729179
5,4466615
5,2736801
5,5765372
5,6542440
647,345869
5,353134
37,6953498
29,6693551
2,7021276
2,7141792
2,6265027
37,6554652
37,24446
5,83099
37,83099
37,945430
45,945430
37,274222
32,6558842
37,23356
72,23356
5,1036736
9,68481
265,68481
5,1339
647,1339
5,27600
29,27600
5,128607
89,128607
5,8393981
5,27069
647,27069
5,7728
5,25022
5,27341
5,73812
5,108281
5,43625
32,43625
5,49111
5,19169
5,38982
5,70180
5,2753938
7,2753938
5,129426
5,10517
5,128647
5,58124
32,58124
5,57980
5,65471
5,73419
32,73419
5,989968
5,2795823
5,56
6,56
5,6572837
5,723256
32,723256
5,48960
647,48960
5,7211936
5,304225
32,304225
5,34854
5,38631
5,121557
5,74519
5,19472
5,4845
5,4477395
32,4477395
5,1048167
32,3231
35,3231
45,3231
5,14219
5,274225
5,12479
5,92881
72,92881
46,11628
5,55547
46,3723
9,12691
21,12691
5,1094283
29,1094283
46,2093047
46,99126
46,275734
29,9800
72,9800
5,57239
5,17505
46,5073
9,6225
46,6225
46,580505
5,22580
647,22580
9,50110
5,26496
29,4739
118,12806
5,140547
37,1571853
46,83003
5,227026
27,227026
9,2939184
5,3536
5,126839
29,126839
9,6637
29,133522
5,22493
46,27420
74,27420
5,27857
5,972216
46,9459144
5,7024412
5,338268
2,3509474
5,7124301
32,7124301
228,7124301
2,64974
5,64974
5,6704895
5,169656
5,7182576
5,5056466
5,772663
5,635608
5,37140
5,4686337
5,8030427
5,7267515
37,1692594
5,4143142
5,7125422
5,7271055
5,382356
5,2789569
72,2789569
5,7189251
5,850093
5,4795055
5,6526628
5,4512899
5,71311
5,6154476
1,4981568
5,3242814
5,6562809
46,29184
5,148847
2,7115378
5,3024821
5,1397190
5,485025
5,5222030
5,7155436
5,5052587
5,25765
5,11630
21,11630
5,131724
5,4041697
5,6897266
2,33227
5,2974095
5,39621
5,2867287
5,623139
5,7231634
5,69003
40,7063660
2,7023103
2,4340854
5,7164384
58,7271036
2,7087549
58,7087549
2,7045140
2,8052607
58,8052607
2,14808492
2,7391945
2,7114580
58,7114580
37,7369643
5,7203641
32,4221272
45,4221272
37,2839407
45,2839407
37,257093
5,4127279
37,4432824
37,5253622
5,135786
37,286059
5,93526
5,157146
5,3184722
5,20411
9,20411
5,54751
5,40507
5,666152
21,666152
5,6590171
21,6590171
5,3499
21,3499
5,49229
2,3220448
5,8841
5,6093739
5,3369
5,577199
5,203233
5,63242
21,63242
5,638308
5,4230687
5,31428
213,60159
5,1305302
27,14594440
5,1637550
5,4343092
5,15322
5,2616
46,2616
29,36913
72,36913
118,36913
5,15165240
5,11271
5,1417512
27,21046
213,21046
647,6549865
5,36857
5,90
120,68552
5,3989
5,127875
5,22496
5,43028
466,5989103
5,5771483
95,89095
5,63189
46,63189
32,2908379
79,243395
37,7087082
2,5285502
5,4996827
2,4728994
37,4607856
32,4492558
5,6080058
32,6080058
37,4836823
2,4115682
37,4115682
2,6517376
32,2731702
37,4666971
6,1125279
5,5616418
5,1054908
5,4163056
32,5021072
45,5021072
1,5934422
5,5934422
1,4455366
5,4455366
2,1378521
6,5758946
5,6592273
27,13612458
5,4038165
7,5198413
2,4325564
5,6587449
58,6587449
5,5258872
27,4784496
2,5764521
5,6540025
37,7536711
5,8549468
37,7540479
37,13980964
5,13921633
37,12605648
37,8041886
37,8623147
37,7218927
37,7811723
32,7705004
32,13748096
37,7413781
45,7413781
37,2725867
58,8186033
37,7360516
37,13442212
37,7369504
37,7277717
37,8596769
37,6926810
37,7827599
32,119888
5,8111018
37,8111018
37,8206823
37,7224014
37,7244154
37,7337010
58,7337010
37,6470568
45,6470568
37,7213197
37,7094711
37,8123144
37,7501918
37,7394641
37,6468876
37,7205246
37,6766849
37,6542320
37,8107180
5,8660
37,8473856
37,7303978
37,8054196
37,7359318
58,6887772
37,7222174
37,12089485
37,543716
37,7368938
37,7214756
37,2126339
58,2126339
58,4419823
2,5557309
32,5824220
5,5834609
5,6525189
27,6862869
5,5556678
32,5556678
2,6438033
5,6438033
2,6421055
5,7069336
58,7069336
32,6644681
5,4192988
32,5280531
32,6476977
5,3521172
37,3297510
1,682431
32,7817816
37,7817816
120,6541966
2,6573131
2,15115333
5,6888961
9,4619475
5,7000989
9,250531
79,34878
2,4576669
5,42559
37,42559
2,6578577
2,6860161
79,732829
79,320741
79,60631
79,13022
79,144405
79,164141
79,151717
37,1435883
79,42530
79,294649
79,8469
79,227048
79,24610
79,166635
79,784067
79,42508
79,408864
79,696185
79,17272
79,8477
79,117369
5,311365
79,791996
79,4107314
79,4263
79,803937
79,166674
79,2018764
79,4958172
79,311098
79,150810
79,18100
79,164127
79,1977
2,7061349
58,7061349
2,6670530
37,14175077
5,7276618
6,4747988
5,2958717
21,2958717
5,5774116
5,2995577
5,4536964
5,159430
5,4971182
2,20849
89,20849
5,3006839
2,1585457
2,3497918
2,32638
2,49028
2,2457566
2,1496392
2,240840
2,1999187
37,4605
5,4752305
7,7754966
32,8570971
37,5296727
37,5347052
40,7701589
32,7727258
2,2737333
27,2737333
5,6914330
7,6580373
37,3397290
37,4061922
7,5756901
2,7076304
2,3512625
58,3512625
32,5181752
2,6533956
2,3425403
37,6995709
2,4096668
37,4171164
45,4171164
37,4800436
37,6180865
32,3498720
2,6564741
5,6404
119,8203
5,3524
5,1064072
5,4000
5,5684
5,463
5,4128
2,184987
58,5783958
37,3465557
37,6862831
58,6584188
2,6470181
2,6448939
2,6888697
58,6888697
37,5403174
2,5763298
37,5436815
5,6542670
37,5806077
5,5381588
5,172490
37,5806079
5,6154478
5,5049521
5,4831561
32,6443115
5,804399
5,6524620
32,13557729
45,13557729
5,4161354
5,4287922
5,4178213
2,3432558
58,3432558
2,2839336
5,4632661
5,1445909
40,8326635
5,2918731
32,14039683
32,5760737
45,5760737
5,5214733
5,3405346
5,2924955
5,5990662
5,105839
21,105839
32,4475715
32,7390210
5,108173
32,6872325
32,2915870
5,4601681
5,2917920
5,5898355
5,6535608
37,31468
32,639491
2,6893037
5,3496
5,7127884
32,18002918
32,6496644
119,6376
5,4933112
5,6123144
2,7190965
37,4846190
72,4846190
37,6922292
1,5093822
1,5767871
5,5767871
5,1651861
5,8059188
37,2980339
37,310364
5,4011131
5,4828608
2,4422693
37,3023434
2,4736939
37,4556932
5,1569666
37,4145664
2,1141209
5,4062676
37,4074044
37,4430487
5,4845754
5,4499034
37,4814317
37,4623294
37,3418947
45,3418947
2,3023842
37,2931654
2,4665259
21,4665259
5,4308706
5,2750123
5,1446223
5,4413928
5,5817486
5,4101258
29,74305
45,4405745
317,4405745
41,6554849
5,1282417
9,1282417
29,1873377
5,3279606
21,3279606
27,4546268
29,4546268
120,3286694
120,6151688
118,6425980
29,1552790
27,5754828
5,5829448
5,6451512
5,6435766
5,5101366
29,6450590
9,18708
45,18708
9,552
45,31624
45,17674
317,17674
45,19109
45,34261
45,509
45,18800
45,16175
46,16175
45,12855
46,11307
45,10542
45,72183
45,12668
118,12668
45,6685
118,6685
45,10894
45,647715
17,38285
45,38285
9,16328
46,16328
45,1399
45,1410
45,1387272
45,12627
79,3089156
45,4735497
118,4735497
9,767633
45,767633
45,3151
9,3206446
45,3206446
466,72401
2,4905702
37,33461
45,33461
32,8296035
5,7074856
5,6568691
7,7008445
37,6935697
2,7847481
2,7324934
406,7324934
2,7131935
2,7095467
2,5759214
5,944594
4,7111433
32,7111433
32,6941668
37,927454
72,927454
5,43393
2,8415664
58,7692079
5,4462782
58,6563368
2,7277744
2,4401574
2,8153734
2,2884305
2,6740126
58,8312760
37,6150565
2,5298385
2,4968129
2,7738088
58,7738088
58,8367459
5,2001324
5,1568
5,49347
5,134408
35,134408
5,2184228
32,221073
1,46976
5,5921279
5,2895111
37,165168
32,5172000
5,613805
400,613805
5,2869203
37,2869203
32,4159043
45,4159043
5,46540
5,1136158
7,1136158
79,9018
5,5819903
32,5819903
32,37557
5,849723
32,7092218
4,7051454
119,59333
120,639
119,46742
4,5830
119,847789
120,1082290
119,2737
119,9204
119,1250965
1,5544
119,313356
4,36065
120,36065
46,32105
119,27405
74,16104262
119,4314
5,127901
119,127901
4,25423
119,5107618
119,6264
250,6264
120,128952
119,4829
119,66573
120,1362751
5,7014283
4,622
4,1145220
4,13288
120,13288
119,29333
119,16244
5,4392029
5,63244
46,63244
5,2962652
5,71644
46,2798546
466,2798546
5,1311839
46,2853925
118,2853925
120,2853925
5,1253776
119,1253776
118,5132632
120,5132632
317,1446295
29,2043856
95,2043856
41,1569475
5,4698951
120,1302004
5,2865234
32,1479015
119,1176324
119,1201952
5,44061
88,44061
5,38185
21,38185
5,6599
46,25619
5,932179
21,932179
5,6527479
5,4431689
37,4431689
27,2945688
37,2924010
37,1691206
45,1691206
37,2987888
37,2945301
37,345739
37,2985555
1,17761
37,17761
37,2946451
5,6014380
5,3528
9,3528
5,4669556
2,13531492
37,13531492
5,6451908
2,7429243
2,7568925
40,7795802
1,556546
5,15504358
6,457300
5,178832
1,127642
5,8534434
647,8885
5,6572605
5,16902
5,18049968
32,13922215
5,14558709
58,14558709
37,6216688
5,2871110
5,27212
29,2561660
5,2980475
5,31723
29,31723
37,30033
5,118249
37,2871046
72,2871046
5,234088
37,123719
72,123719
5,256100
5,57198
72,57198
27,735413
2,76342
2,67123
58,6572969
2,6953499
2,8184331
2,10405165
79,64565
9,23924
95,23924
79,52274
5,139434
79,3578
5,2865
46,2865
46,5822041
79,19928
5,205563
119,205563
29,52285
95,2793859
119,189701
5,6432921
32,6432921
29,6584435
46,24846
29,15291385
79,209672
79,30898
2,8300313
40,8300313
29,171515
29,7906
72,7906
37,7201181
2,3372702
2,5812874
2,583990
27,677817
5,6929462
32,8380350
37,6877480
2,2892333
5,2892333
58,5779458
32,6892195
58,7358908
5,5109680
37,5815435
5,26006
1,194243
2,14502459
1,26917
5,2533
6,2533
6,16980118
5,9013543
1,904719
1,85587
6,85587
1,7031
1,41112
5,3953740
37,268199
37,11162
46,11162
7,5829944
37,5046440
37,5108886
37,4115952
37,4719629
1,4353071
37,3449368
37,758992
5,4094557
37,4094557
6,6533979
37,4965551
37,2943699
45,2943699
5,3163910
37,3163910
37,4576191
5,6585212
32,4574107
37,3203095
5,4730228
37,4730228
5,13528752
37,7784759
37,4953639
40,14171086
2,7788528
5,5560488
1,468339
58,7172051
2,8441842
37,8298036
5,6448708
1,5767306
2,7752383
7,5241459
37,7382629
37,6557729
37,5444060
5,5832178
5,3301336
5,8523113
37,7096237
2,7061260
58,7060289
5,6550683
37,4649677
37,5022765
58,8551973
5,6873499
7,6873499
37,8184486
37,6520834
37,5238854
37,6577839
5,6572080
2,6915245
5,6915245
1,5337983
5,6549285
32,6434323
2,6966248
5,7336499
7,2882940
5,6940748
32,8029282
37,5421861
2,8286265
40,586216
2,7065134
37,6150699
2,8247140
79,6522132
37,6483061
5,7796821
37,6003257
6,7722020
7,7722020
5,6565450
5,7032949
5,6536994
2,6534744
7,6644346
2,8280771
5,6564752
5,2951405
5,6463529
2,7866768
9,57108
265,57108
29,29947
72,29947
9,29500
29,18486
265,328504
9,222118
88,32677
5,3360355
9,10697
265,10697
265,11286
95,1244575
9,56667
46,56667
265,56667
9,117182
265,901977
317,901977
118,5231
265,5231
29,1727682
95,22393
265,22393
58,1816412
5,643126
118,643126
118,11686
118,11004
5,7869
118,1466
29,7816
5,5668
118,5668
37,107072
37,128454
46,578
37,221019
5,19053
37,19053
5,15171687
5,15139238
5,3473558
2,15263286
40,15865642
5,7485811
5,1056657
37,7022586
5,99650
7,350507
7,682045
32,682045
7,5823495
7,6998214
45,6998214
7,5620466
32,5620466
7,3355188
7,16438874
37,5335592
5,1343790
5,6447537
7,6447537
7,1641503
5,5756976
7,5756976
5,550322
5,3439713
5,4005
2,22369
5,107891
5,3500
5,8123141
5,14220744
37,5805694
9,485392
5,14199891
1,18282
5,457
58,457
5,915500
58,915500
40,14031516
5,381355
5,14056202
40,14425604
5,2926065
5,14160478
21,14160478
5,4183574
115,5725556
5,14031444
5,5375385
37,5375385
119,5375385
5,6551041
32,6551041
7,5314499
5,6554935
2,24009
5,214232
21,214232
5,2845500
7,265462
5,130698
27,85317
5,41814
317,41814
118,219
5,51484
37,51484
27,3601
5,10747
29,10747
5,3120127
74,3120127
5,16625
5,27944
27,27944
46,9639
265,9639
9,5856
5,982055
1,77416
29,220
5,128556
647,128556
9,31545
9,114442
27,114442
27,225033
1,47687
5,18130
5,2362
1,137082
647,137082
5,1728
1,23280
5,125736
5,11111
5,9780
72,9780
2,25092
5,25092
5,90864
647,90864
5,26932
7,26932
7,38840
647,38840
5,13072
5,26656
5,70906
74,70906
5,50314
29,50314
647,50314
5,45896
7,45896
7,43220
647,2995925
5,6523516
7,6523516
7,9494
5,28525
74,28525
5,8131
27,8131
2,7170947
2,7201427
2,7875736
2,8110729
2,6570635
2,5041454
1,146987
2,6570570
27,6570570
58,5192439
2,6431156
2,7759261
58,3001574
2,14250598
2,132509
2,5817154
37,5136485
2,5188180
37,3081700
37,4515355
37,4794663
37,4719775
37,2919206
37,1151557
37,5259422
72,5259422
37,1441644
37,2950094
5,121420
37,3161921
37,62448
37,1716404
5,7176
37,3413449
37,800187
5,2824597
5,692656
2,5366587
2,7390292
2,5823355
2,6995972
2,7715877
27,7715877
40,7715877
2,7279470
2,6541926
5,52310
265,52310
6,12672
5,4493935
5,90780
5,21158
5,5354569
5,11735
72,11735
5,23503
5,26546
5,32279
29,8076648
74,8076648
5,261393
5,6263
5,5088478
58,42775
5,36351
5,28229
5,71081
21,71081
5,2845502
32,2845502
5,103307
88,103307
5,8550
647,8550
5,70312
5,35258
58,35258
5,35238
7,35238
1,4795659
7,4795659
5,16061597
29,16061597
5,7303145
29,7303145
5,28719
21,28719
58,8881
7,746687
32,746687
79,746687
9,25563
46,25563
5,131321
5,113561
5,6526
647,6526
5,617
264,188760
1,14269
1,117366
6,117366
5,14164
21,14164
29,10983
647,10983
5,58917
46,58917
647,5775185
119,1539
5,5286911
118,570218
5,10330
9,10330
120,20105
466,20105
46,15328
72,15328
5,8154
5,87305
2,55474
5,5778093
5,3219496
5,3149825
5,3219566
1,6259
2,6259
2,6525929
2,3431194
2,3464665
2,421434
2,1709139
2,6553241
2,6198966
2,752898
32,7798544
45,7798544
2,4486715
2,5865943
2,3500801
2,19729
32,7010202
2,4720629
32,1731936
2,153738
2,8840
5,8840
2,1228468
2,1383797
2,5763301
5,4221284
213,4221284
2,4400405
5,23113
5,40983
72,40983
5,7010931
27,18741
1,6437480
7,534366
32,534366
37,4483617
37,8186790
5,8573796
37,7133401
5,161149
5,2396206
5,1135958
5,6597
46,6597
5,250977
5,2904199
21,2904199
5,517286
5,3513
5,16143
1,2340310
5,6477649
21,6477649
5,5778486
5,448774
5,6476317
5,56747
5,5351847
5,6464806
5,5778068
5,62263
5,1078939
5,6325925
5,4519652
5,965819
5,6561195
5,6547911
5,3033637
5,2776754
5,5823520
5,1106214
32,1106214
5,72439
5,4040343
5,24558
5,6569504
5,4467375
5,3126353
5,5192116
5,24183
21,24183
1,6457875
5,12352
5,6454131
5,6442240
5,54450
1,1038226
40,7078175
6,202260
1,2862091
6,14719991
40,14719991
40,16943823
6,6175529
40,6175529
5,24534
37,24534
5,16270
9,16270
37,6573508
6,7127317
1,2967303
6,976887
5,6452053
5,5280308
5,7177796
5,426034
2,195778
6,4672071
2,335382
40,75375
2,99042
2,2741576
32,38
5,7079034
5,4369922
5,2915851
5,246590
5,7392660
5,5404616
5,2868678
32,6949698
5,3020656
74,3405767
27,19026
9,200277
119,2637
95,63111
5,90150
9,72953
5,7190
317,19038
5,7103320
37,5778769
2,7256865
2,3155383
32,6938728
5,15987
5,7237845
32,7022082
40,7022082
37,5218360
4,7924666
5,7093656
37,46474
37,6522939
5,5267376
37,5767141
29,3436678
7,4633553
32,4633553
120,3046391
5,2663983
213,4568549
5,7314557
7,3279601
27,3279601
5,1061323
647,1061323
466,2891513
5,6911075
74,6924701
118,6524398
5,6449730
2,8108644
2,7850247
2,1508588
58,7154678
2,8133160
2,7243737
2,8617437
2,14212528
2,18256750
2,7827726
40,7827726
2,7741564
2,10000
2,9860469
58,9860469
2,7319216
2,12120359
6,12120359
2,16904020
2,14787783
2,15014061
2,15810938
2,17143816
58,17143816
2,16282216
58,6938229
2,7798960
2,4894804
2,8184875
2,4708
5,4708
2,104514
2,41762
2,6470397
2,52767
5,52767
2,1329767
46,66216
46,183491
58,4760403
46,40882
95,367338
466,367338
2,322733
5,3222582
46,38662
9,5741
46,11789
95,11789
9,14084
466,14084
58,8157754
46,13264
5,7617
1,175196
46,175196
5,28978
5,15975
5,29952
95,29952
5,29414
5,10022
5,91085
5,11889
5,90090
5,23511
5,10427
95,10427
5,7732
72,7732
5,136007
5,15543
29,15543
5,53047
5,158276
5,11315
74,11315
5,35822
5,10229
2,6880531
37,119005
5,3119823
37,3119823
5,31095
5,16865
5,12991
32,12991
5,15248
32,15248
5,317
21,317
5,10108
5,22515
5,47991
5,2063615
5,73021
88,73021
5,668710
5,3275595
5,60172
21,60172
46,60172
5,3515
88,3515
5,932941
58,932941
5,8878
5,18069
5,2883386
45,2883386
5,92064
5,193302
647,193302
213,147204
37,498980
6,4808225
5,2098
5,50416
5,45852
5,200033
5,329782
32,329782
5,36686
21,36686
5,345873
5,8869
5,82608
5,130272
21,130272
46,1452
9,3078
466,84278
9,311849
45,311849
5,16376765
118,11682
46,18206
46,88483
118,88483
46,2936846
45,2788
2,3159044
5,8416438
2,7173896
2,7256754
2,6916632
2,6250492
46,19563
46,2520656
2,6433082
9,21461
46,48305
46,5062
46,48403
74,48403
46,22827
46,1483
46,243930
46,30702
46,695
74,9950
74,26604
46,3407
9,31280
46,31280
74,31280
46,86003
5,52292
9,52292
46,5882
9,54521
46,54521
46,4090011
74,4090011
46,23013
9,159090
46,2497
466,2497
9,3783
46,7792163
74,7792163
46,61711
9,6366
46,6366
46,957
9,12622
46,12622
46,122371
46,901
46,12144
5,39788
119,39788
5,10679
2,82603
4,3159984
5,928415
5,67487
119,4862
5,117290
119,117290
5,100752
119,19811
5,1085845
21,1085845
5,965709
5,107761
5,6214
58,40552
5,6592596
4,165519
40,165519
5,52609
4,5331802
119,11237
58,9219
5,7973
41,7973
5,3520
5,45915
5,17326
27,17326
5,3501
5,3150553
5,72932
647,72932
5,337
5,3533
21,3533
27,6518821
5,3448642
5,7921
29,3736
5,52627
32,7789942
5,4938076
5,5116661
32,200208
2,2300692
40,2300692
2,5989639
2,1563059
2,6952559
2,7164245
5,410993
119,410993
32,5135449
2,5150716
2,8605
2,1611087
2,6177334
2,267687
95,23497
1,49538
5,97389
5,3090079
5,3246397
5,63630
37,5821849
2,3200938
5,3200938
2,9815997
2,7373215
2,8014891
2,5041254
2,4877034
2,2759175
2,8379774
58,6585459
2,7702391
2,6920675
2,3330668
2,4466856
2,6761816
2,6861964
2,7142650
37,239569
32,3409966
2,14541877
2,4110498
5,7383937
27,14403352
2,6206993
58,7831156
2,2932249
58,7176561
2,3272041
2,17127519
2,1508701
2,5832703
2,14160972
2,15289816
2,9836502
37,7462746
2,7134317
58,14168280
58,14923699
2,14543027
2,18313748
5,8326316
2,7355350
2,12591285
2,17166029
2,6969772
2,1250276
2,15572101
2,13563235
2,15854913
2,16192760
37,13747693
2,5024658
2,7212647
37,4518241
5,7103413
2,7246409
58,4968442
2,7060506
37,6568891
37,7160746
37,5833021
37,7134548
2,2994743
37,6538688
37,5154098
37,5774905
37,7010364
37,6539034
37,6448958
37,5768552
37,5555591
37,5762535
37,5771853
37,5761118
37,5833999
37,4619719
37,5191177
37,5398571
5,5421048
37,6579646
37,5820784
37,739875
58,5622767
37,5387969
37,6425045
37,4750818
37,6151349
37,5204084
37,5837868
37,3901024
37,5418337
37,4439177
37,3201662
37,5018116
37,5815423
37,5251026
37,5333625
37,5054179
37,3509782
5,634694
2,7213399
1,5895680
1,21387
1,8573907
2,17546461
2,14047384
58,3295197
5,16017918
74,16017918
2,8842946
58,8842946
2,15095061
5,15715539
2,5826888
32,6570694
2,15371222
2,8577407
2,16304661
58,16304661
2,7792877
2,18108320
40,18108320
58,7390938
58,16851087
2,8301757
2,15254222
2,14901102
2,14175946
2,7505427
1,7340518
2,4575283
37,980856
45,980856
37,16604778
37,222429
2,78111
37,4760235
37,895117
32,6444153
37,6444153
37,12019356
119,4789042
37,6704768
37,15606198
5,1050482
2,4188120
37,5139046
37,6470636
45,6470636
5,5381542
32,4843796
32,18616370
45,18616370
37,5374297
45,5374297
37,2313312
37,3988619
37,3002235
37,6470349
32,5322962
37,7012142
5,14018535
37,14018535
2,6442922
37,4528793
37,719277
40,194256
79,28709
37,5601445
32,5780445
32,7219081
7,6446220
5,5031409
29,10547
2,5038955
29,25415
29,59712
72,59712
29,33998
5,5222068
29,30055
29,45882
29,99703
37,5145815
37,5247949
37,4717601
29,86801
29,438
29,15435
72,15435
37,5834274
29,66244
37,179153
32,4957267
29,29574
29,86816
2,3224031
29,187510
29,42912
5,5753842
5,6896219
45,57983
29,72605
29,7531
29,51724
29,1399243
29,23162
32,4776454
32,6883979
37,6883979
37,4947651
72,4947651
2,7047831
29,44150
72,44150
29,64845
37,6436214
29,67032
29,23988
29,86808
647,4340243
29,29970
29,44407
37,5757476
29,26814
2,5916592
5,4579328
37,4473599
29,64716
72,64716
32,4788613
37,241828
29,6669
29,195780
29,14002590
5,546427
37,6464067
29,1127
29,55349
29,13453
41,13453
29,41588
29,7715
29,80892
29,36910
29,77318
29,57189
72,57189
29,42920
29,875661
120,875661
29,11525
72,11525
118,11525
5,7350402
27,7350402
29,29963
119,29963
29,11978
37,15952
29,4261
5,117288
5,6590
46,6590
37,4721275
37,1015012
37,474489
37,80760
5,80769
37,7790815
37,1246629
46,53970
2,237997
2,1330133
37,1379078
2,21944
5,80941
5,190441
5,6889902
2,3198692
2,3435784
9,31284
72,31284
2,4562866
37,3188620
58,3188620
2,1722834
37,4575345
5,4125517
37,4125517
58,14058058
58,256405
37,6459723
37,116389
37,1818261
37,4505164
37,21913
37,2489840
32,17298543
5,15282277
58,15282277
2,18139063
2,18305208
5,4474657
5,1292596
5,54989
32,16198480
32,17959878
58,17035725
2,12123245
2,4706998
37,6921953
5,6434818
2,6479383
2,7390971
2,177047
2,59445
2,402788
37,29792
72,29792
2,6424546
58,5656153
2,5183602
2,3980069
5,3980069
5,44076
29,44076
2,5779953
2,2906892
2,4676106
2,2766097
2,124727
2,6443929
5,7153244
5,168076
2,17082616
2,5174290
5,163176
2,7560530
2,4877863
5,137130
5,2747995
37,303578
58,303578
2,5373159
2,1159995
2,648748
5,5210459
118,5210459
5,3504
40,4918224
5,365388
9,365388
1,4534486
58,3432663
5,7451
5,682506
5,13081
5,786925
1,6443334
5,95806
5,61124
32,7513718
32,14006736
37,36718
79,11646
40,6549592
5,16068722
2,1806413
79,12424
2,6442717
37,27927
466,27927
2,6563933
5,19093
37,19093
5,4338999
37,6966605
1,88507
2,7086643
29,5434956
2,15042820
58,15042820
37,30460
2,239949
37,7134270
2,2131916
40,8320107
5,8573632
6,7243288
74,7352883
393,7374777
32,7383607
2,5755221
647,2890695
32,7126685
118,7126685
7,6537252
45,6537252
647,5107897
29,4723295
40,8394488
5,218105
5,396165
5,59002
5,100219
89,100219
5,430857
5,29919
5,3222
5,55397
5,51209
647,51209
5,56064
5,3101
21,3101
5,171414
5,28244
41,28244
5,8864
9,8864
5,9738
5,2093764
5,22595
5,52832
5,91
5,1010469
5,5813830
5,93345
5,160033
1,20258
5,20258
5,247642
5,5774172
5,117786
5,7273667
5,60390
46,486329
5,7353473
2,6968046
2,6974899
2,4959678
2,6936948
5,3149946
2,625876
32,10801588
5,6887277
5,1708173
32,13652897
2,3092531
5,78354
1,26819
37,26819
2,6477115
5,1000381
7,974195
7,175282
5,31247
27,31247
5,29227
29,29227
5,11029
27,11029
31,53519
7,216539
72,216539
